,first,second,label
269,"An Jesus driv oot tha ïll spïrit, sae tha man that wus dum cud noo spake.","Micht yer Kïngdom cum shuin,  An yer wull be daen on irth  Jist tha wye ït ïs Abain.",0
270,"Tha crood o fowk wus dumfoonèrt an saed, “We niver saen tha laiks o thïs ïn Israel afore!” But tha Pharisees saed, “It's tha Deil, tha heidyin o tha ïll spïrits that gies hïm tha pooer tae cast oot ïll spïrits!”  A gran hairst ïs waitin  An Jesus trevelt throu aa tha toons an vïllages, taichin ïn thair Meetin Hooses, praichin tha Guid News o tha Kïngdom, an hailin iverie kine o disaise an ailment.","But whan he heerd that Archelaus wus tha Kïng o Judea ïn tha ruim o hïs faither Herod, he wus feart tae gae thair.",0
271,"Whaniver he saen tha croods, hïs hairt went oot tae thaim, acause the' wur aa laik sheep wi nae shepherd: troublet, on thair lane, wi nae róad tae turn.",Tha nerra gate  Gae ïn bi tha nerra gate.,0
272,"Then he saed tae hïs follaers, “Thair's a gran hairst waitin, but thair's no monie warkers tae gether ït ïn.","Dïnnae judge ithers  “Dïnnae judge ithers, sae as ye'll no be judged yersels.",0
273,Tha Twal sent oot  He caad hïs twal follaers thegither an he gien thaim tha pooer tae drive oot ïll spïrits an tae cure aa kines o disaises an ailments.,"Treysures ïn heiven  Dïnnae hoord up fer yersels treysures on irth, whar moths an roost desthroy, an whar thiefs brek ïn an steal.",0
274,"Tha names o tha twal possels wus: furst, Simon  an hïs brither Andra; then Jeames tha sinn o Zebedee, an hïs brither Jhone; Phïlip an Bartholomew; Tammas an Mattha tha tex man; Jeames tha sinn o Alphaeus, an Thaddaeus; Simon tha Zealot an Judas Iscariot, tha yin that bethrayed Jesus.",Tha Sinn o Man ïs bethrayed ïntae tha hans o wrangdaers.,0
275,An Jesus sent oot tha twal o thaim an gien thaim thair oardèrs: “Dïnnae be gaun amang tha Gentiles or ïntae onie toon o tha Samaritans.,But wile sorra tae tha yin that bethrays hïm!,0
276,But rether gae tae tha loast sheep o Israel.,"Tell thaim that haes bin axt,’ he saed, ‘that tha spreed's aa readie.",0
277,"An as ye ir gaun alang, praich thïs: ‘Tha Kïngdom o Heiven ïs nearhan.’ Heal seeck fowk, rise tha deid, cleanse thaim wi leprosie, drive oot ïll spïrits.","Up tae seiven times?” Jesus saed bak tae hïm, “A tell ye, no seiven times, but mair laik seiventie times seiven .",0
278,"Ye hae freelie received, sae ye maun gie freelie.","A tell yin tae gang an he gangs, an anither yin tae cum, an he cums.",0
279,"Dïnnae tak alang onie gowld or siller, ner e'en a copper ïn yer girthpooch; tak nae baag fer tha róad, ner spare claes, ner shune ner a stav; fer tha warker ïs warth hïs keep.","Fer fauss messiahs an fauss proaphits wull rise up an dae michtie signs an wunnèrs; an fowk wull be tuk ïn bi thaim, ay, an ïf the'r able, the' wull fool even tha chosen yins as weel.",0
280,"Whutiver toon or vïllage ye gae ïntae, luk fer some warthie dacent bodie thair an stap ower at hïs hoose til ye tak yer lave o tha place.","If ït's iverlastin life ye'r wantin, dae whut tha commauns bïds ye!” “Whutch yins?” tha man axt.",0
281,"As ye gae ïntae thïs hame or that, bïd thaim tha time o day.","But whaniver tha tenant-fairmers saa tha sinn, the' saed tae yin anither, ‘Thïs ïs tha boy wull tak ower whan hïs da dees.",0
282,"If tha hame ïs warthie, let yer blissin be on ït; ïf ït ïsnae warthie, let yer blissin cum bak tae ye.",An tha Guid News ïs praicht tae tha puir.,0
283,"If the' dïnnae mak yis walcum or gie yis a hearin, dicht tha stour aff yer feet whan ye lea that hame or toon.","Ye'll see hïm thair.’ Noo mine whut A hae toul ye.” Sae tha weemen hurriet frae tha tomb; the' wur afeart, yit fu o joy.",0
284,"A tell ye tha truith, tha fowk o Sodom an Gomorrah wull be bettèr aff on tha Day o Reckonin ner that toon.","Agane, A tell ye that ïf twa o ye here on irth agree aboot oniethin ye ax fer, ït'll be daen fer ye bi ma Faither ïn heiven.",0
285,A'm sennin yis oot laik sheep amang wolfs.,He rowlt a bïg stane agin tha mooth o tha tomb an then he gaed awa.,0
286,Sae be as cannie as sarpents an as hairmless as doos.,"Cum on noo, an we'll dae hïm ïn, an whutiver hïs da wus fer leain hïm wull cum tae us!’ Sae the' tuk houl o hïm an throwed hïm oot o tha vineyaird an püt hïm tae deith.”  “Weel noo,” saed Jesus, “whaniver tha laird o tha vineyaird cums, whut wull he dae tae thaim fairmers?”  “He wull brïng thaim wïckit fairmers tae a tarrible enn,” the' answert, “an he'll set tha vineyaird tae ithers, that wull gie hïm hïs share o tha crap at hairvest time.”  Jesus axt thaim, “Hae yis niver read ïn tha Scrïptures:  ‘Tha verie stane tha masons turnt doon  ïs noo tha coarner stane.",0
287,Be on yer gaird agin men; the'll han yis ower tae tha cooncils an gie yis a guid whuppin ïn thair Meetin Hooses.,Whut ïf yer brither daes ye wrang?,0
288,"On accoont o me, ye'll be brocht afore guviners an kïngs as wutnesses tae thaim an tae tha Gentiles.","An eftèr the' wur cairriet awa tae Babylon, Jeconiah becum tha faither o Shealtiel, an Shealtiel tha faither o Zerubbabel.",0
289,"But whaniver yis ir lïftit an brocht tae thrial, dïnnae be ower enxious aboot whut tae say or hoo tae say ït.","Walth ïn heiven  Noo, alang cum thïs man tae Jesus an axt hïm, “Maistèr, whut guid thïng maun A dae tae hae iverlastin life?” “Whut dae ye main bi ‘guid’?” Jesus saed.",0
290,Ye'll be gien tha richt wurds at tha richt time.,"Aboot adultèrie  Yis hae heerd that ït wus saed, ‘Dïnnae commït adultèrie.’ But A'm tellin yis that oniebodie that even luks at a wumman wi lust haes aareadie commïtit adultèrie wi hir ïn hïs hairt.",0
291,"Fer ït'll no be you that's spakin, but tha Spïrit o yer Faither spakin throu ye.","Wurd aboot hïm spreed aa ower Syria, an the' brocht tae hïm aa tha seeck fowk wi aa kines o disaises: thaim that wus tormentit, or bothert wi ïll spïrits, or tuk fïts, or fowk that wus paralysed, an he made thaim bettèr.",0
292,"Brithers wull han ower thair brithers tae be kïllt, an faithers thair weans; an weans wull rise up agin thair faithers an mithers an hae thaim püt tae deith as weel.","Sitch a thrang o fowk gethert roon hïm that he got ïntae a bóat an sut ïn ït, while aa tha fowk stud bye on tha shore.",0
293,"Ye'll be haitit bi yin an aa on accoont o me, but he that tholes tae tha enn wull be saved.","Ye'll ken thaim bi thair fruit, ay, bi whut the' dae.",0
294,"Whan yis ir persecutit ïn yin place, fly tae anither.",An whaiver walcums yin o these weans ïn ma name walcums me.,0
295,"A tell ye tha truith, ye'll no hae feenished gaun throu aa tha toons o Israel afore tha Sinn o Man cums bak!","Sae A'm gaun tae senn ye proaphits, an wise men, an taichers.",0
296,"A follaer ïs no abain hïs taicher, ner a sarvint abain hïs maistèr.","Lukkin tae hae sumthin agin Jesus, tha Pharisees axt hïm, “Ir ye allooed tae hail on tha Sabbath day?” Jesus saed bak tae thaim, “If onie o yis haes a sheep an ït faas ïntae a sheuch on tha Sabbath, wud ye no tak houl o ït an pu ït oot?",0
297,"Whut mair can tha follaer ax than tae be laik hïs taicher, or tha sarvint tae be laik hïs maistèr?",Ye can tell a tree bi its fruit.,0
298,"Gin the' hae caad tha heid o tha hoose Beelzebul, weel, whut wull the' no caa aa tha yins o hïs hoosehold!","Noo whaniver Petèr cum ïntae tha hoose, Jesus wus tha furst tae spake oot.",0
299,Sae dïnnae be afeart o thaim.,"Dae ït while ye ir still wi hïm on tha wye thair, or he'll mebbe han ye ower tae tha judge, an tha judge cud han ye ower tae tha offysher, an ye cud be cloddit ïntae jail.",0
300,"Thair's naethin covert ower that'll no cum tae licht, ner hïd that'll no be kent.",That's hoo ït'll be at tha enn o tha warl.,0
301,"Whut A tell ye ïn tha dairk, spake oot ïn tha braid daylicht; whut's whuspert ïn yer ear, blare ït oot frae tha ruiftaps.","Jist tha wye tha weeds ir pu'ed up an brunt ïn tha fire, that's tha wye ït'll be at tha enn o tha warl.",0
302,Dïnnae be feart o thaim that kïll tha bodie but cannae kïll tha sowl.,"But tha thïngs that cum oot o tha mooth cum frae tha hairt, an that's whut sullies a bodie.",0
303,"Rether, be afeart o tha Yin that can desthroy baith bodie an sowl ïn hell.","Maistèr,’ he saed, ‘ye hannit ower five baags tae me.",0
304,Ir twa wee sparras no soul fer a pennie?,"If he lïstens tae ye, ye hae wun yer brither ower.",0
305,Yit no yin o thaim wull faa tae tha grun wioot yer Faither knowin ït.,"Na, A dïdnae cum tae brïng peace, but a sword.",0
306,Fer tha verie hairs o yer heid ir aa coontit.,"Ay, Faither, ït haes plaised ye tae dae ït thïs wye.",0
307,Sae dïnnae be feart; yis ir warth mair ner a hale wheen o sparras.,"Fer saed she til hirsel, “If A can jist touch hïs cloke, A wull be made weel agane.” Jesus turnt roon an saen hir.",0
308,"Whaiver's no feart tae own me afore men, A wull own hïm tae afore ma Faither ïn heiven.","Yer follaers ir daein whut's agin tha Laa on tha Sabbath day!” He saed bak tae thaim, “Hae ye no read whut Davit daen whaniver hïm an hïs freens wus hung'rie?",0
309,"But whaiver disowns me afore men, A wull disown hïm afore ma Faither ïn heiven.","Monie seeck fowk cured  Noo whaniver Jesus cum ïntae Petèr's hoose, he saen Petèr's mither-ïn-laa lyin ïn bed wi a faivir.",0
310,Dïnnae be thïnkin A hae cum tae brïng peace tae tha irth.,"A tell ye that oniebodie that pits awa hïs wife, fer ocht ither ner rinnin aff wi anither man, an then merries anither wumman - that man commïts adultèrie.”  Hïs follaers saed tae hïm, “If that's tha wye o ït wi a man that haes a wife, shair ït wud be faur bettèr no tae merrie ava!” Jesus saed, “It's no iveriebodie can hannle that, jist thaim that's halpt bi God.",0
311,"Na, A dïdnae cum tae brïng peace, but a sword.","But tha ithers saed, “Jist lea hïm alane.",0
312,"Fer A hae cum tae turn a man agin hïs faither, a dochtèr agin hir mither, a dochtèr-ïn-laa agin hir mither-ïn-laa; ït'll be tha yins leevin wi a man that wull be agin hïm.",Ye can tell a tree bi its fruit.,0
313,Oniebodie that loves hïs faither or hïs mither mair ner me ïs no warthie o me; nether ïs tha yin that loves hïs sinn or hïs dochtèr mair ner me warthie o me.,"Whaiver fins hïs life wull loass ït, an whaiver loasses hïs life on accoont o me wull fin ït.",0
314,An oniebodie that daesnae tak up hïs cross an follae me ïs no warthie o me.,"An takkin tha five bannocks an tha twa fïsh an lukkin up tae heiven, he blisst ït an brauk tha bannocks.",0
315,"Whaiver fins hïs life wull loass ït, an whaiver loasses hïs life on accoont o me wull fin ït.","An he saed, “A tell ye tha truith, ïf ye dïnnae change yer hale wye o gaun an becum laik wee childèr, ye'll niver git ïntae tha Kïngdom o Heiven.",0
316,"Hïm that walcums you walcums me, an hïm that walcums me walcums tha Yin that sent me.","Dae yis no mine tha five loafs A gien til tha five thoosan, an aa tha baskets o leains yis gethert up eftèr?",0
317,"Oniebodie that maks a proaphit walcum on accoont o hïs bein a proaphit wull be gien a proaphit's reward, an oniebodie that maks a guid man walcum on accoont o bein a guid man wull git a guid man's reward.",Awa an shut up tha tomb as weel as ye can.” Sae the' gaed an made tha tomb safe bi sealin tha stane an leain tha gaird tae keep watch.,0
318,"Jesus an Jhone tha Baptiser  Eftèr Jesus haed daen giein oardèrs tae hïs twal follaers, he gaed on frae thair tae taich an praich ïn tha toons roon aboot.",But tha Pharisees gaed oot an the' collogued thegither hoo the' cud dae awa wi Jesus.,0
319,"Noo Jhone wus ïn jail, an whaniver he heerd whut Christ wus daein, he sent [twa o] hïs follaers an the' axt hïm, “Ir you tha Yin that wus supposed tae cum, or shud we be lukkin oot fer some ither bodie?” Jesus toul thaim, “Gae bak an gie Jhone an accoont o whut ye hear an see.",Tha hailin o aa kines o fowk  Jesus quït thaim pairts an cum tae tha loch shore o Galilee.,0
320,"Blin fowk can see noo, lameters can waak, fowk wi leprosie ir made weel.","Whaiver's no feart tae own me afore men, A wull own hïm tae afore ma Faither ïn heiven.",0
321,Deef fowk can hear.,"Tha graves apent, an tha bodies o monie halie fowk that haed deed wur ris tae life.",0
322,Tha deid leeve agane.,"Wus ït frae heiven, or wus ït jist a notion o man?” The' stairtit tae taak aboot ït amang thairsels an the' saed, “If we say, ‘Frae heiven,’ he'll ax iz, ‘Sae hoo cum yis dïdnae believe hïm?’ But ïf we say, ‘Frae men,’ then we hae tha fowk tae reckon wi, fer the' aa houl that Jhone wus a proaphit.” Sae the' saed bak tae Jesus, “We cannae tell.” An Jesus saed, “Then A'll no be tellin yis ether bi whut thortie A dae these thïngs!”  Tha parable o tha twa sinns  “Whut dae ye thïnk aboot thïs?",0
323,An tha Guid News ïs praicht tae tha puir.,"If ye dae, the' may thramp thaim unnèr thair feet, an then turn an teer ye tae bïts.",0
324,"An blisst ïs tha yin that daesnae misdoot me.”  As Jhone's follaers wur leain, Jesus stairtit tae taak tae tha croods aboot hïm: “Whut dïd yis gang oot ïntae tha wuldèrness fer tae see?","Five o thaim wus wutless, an five o thaim wus wise.",0
325,Wus ït tae see tha rushes sweein ïn tha wun?,Lea thaim alane!,0
326,"If no, whut dïd ye thïnk ye wud see oot thair?","Solomon wus tha faither o Rehoboam, Rehoboam tha faither o Abijah, Abijah tha faither o Asa, Asa tha faither o Jehoshaphat, Jehoshaphat tha faither o Jehoram, Jehoram tha faither o Uzziah.",0
327,A man aa rigged oot ïn fancie claes?,Then the' sut doon an the' waaled throu ït.,0
328,"Na, tha yins ïn fancie claes, ït's ïn kïngs' palaces ye wull fin them.",Wus ït a proaphit?,0
329,Sae whut dïd yis gae oot fer tae see?,"Tha Loard hissel haes wrocht thïs,  An a wunnèrfu sicht ït ïs!’  Sae A tell ye that tha Kïngdom o God wull be tuk awa frae ye an be gien tae a nation that wull produce tha fruit ït shud.",0
330,Wus ït a proaphit?,"Micht yer Kïngdom cum shuin,  An yer wull be daen on irth  Jist tha wye ït ïs Abain.",0
331,"Ay, A tell ye, an faur mair ner a proaphit.","But jist say tha wurd, an ma sarvin man wull be bettèr agane.",0
332,"Thïs ïs tha yin tha Scrïptures taak aboot whan the' say:  ‘Lïsten, A wull senn oot ma messenger aheid o ye;  he wull mak readie tha wye afore ye.’  A tell ye tha truith: amangst thaim boarn o a wumman, naebodie haes iver leeved that's mair impoartin ner Jhone tha Baptiser; yit tha yin that ïs laist ïn tha Kïngdom o Heiven ïs a bettèr man ner hïm.","Tha croods walcum Jesus tae Jerusalem  Whaniver the' wur nearhan Jerusalem an the' cum tae Bethphage on tha Moont o Olives, Jesus sent oot twa follaers, an he saed tae thaim, “Gae tae tha clachan fornent ye, an at yinst ye'll fin a cuddie tethèrt thair, wi hir cowlt alangside o hir.",0
333,"Frae tha time Jhone tha Baptiser stairtit tae praich up til noo, fowk ir tryin tae püsh thair wye ïntae tha Kïngdom o Heiven, an violent men ir takkin houl o ït.","Or tha seiven loafs A gie til tha fower thoosan, an hoo monie creels yis gethert up anaa?",0
334,"Fer up tae Jhone's time, aa tha proaphits an tha Laa foretoul whut wus tae happen.",Iverie tree that daesnae gie guid fruit ïs cut doon an throwed ïntae tha fire.,0
335,"An ïf ye ir wullin tae believe whut A say, Jhone ïs tha Elijah that wus tae cum.","Be joyfu an gled, acause yis hae a pooerfu reward waitin fer ye ïn heiven, fer the' ïll-traitit tha proaphits that wus thair afore ye ïn jist tha same wye.",0
336,Let hïm that haes ears ïn hïs heid tak tent!,"In thïs wye tha wurd spauk bi Jeremiah tha proaphit cum aboot: “The' tuk tha thurtie siller coins, tha amoont pit on hïs heid bi Israel, an the' uised thaim tae buy tha potter's fiel, jist as tha Loard commaundit.”  Jesus up afore Pilate  While aa thïs wus gaun on, Jesus stud afore tha Guviner, an tha Guviner axt hïm, “Ir you tha Kïng o tha Jews?” Jesus answert, “You hae saed ït.” But whaniver he wus accused bi tha heid preeshts an tha eldèrs, he gien nae answer ava.",0
337,Whut can A say aboot tha fowk noo-a-days?,"Awa tae thaim that sells tha oiyle an buy some fer yersels!’ But while the' wur on thair wye fer tae buy tha oiyle, here dïdnae tha bridegruim turn up!",0
338,"The' ir laik weans sïttin doon at tha mairket an caain oot tae tha ithers,  ‘We played tha whustle fer ye, an ye wudnae daunce;  we sung a dirge tae ye, an ye wudnae greet.’  Fer Jhone wusnae ïntae aitin ner drïnkin whan he cum, an the' say, ‘Thair's a baad spïrit ïn hïm.’ Yit tha Sinn o Man cum aitin an drïnkin, an the' say, ‘Wud ye luk at hïm, he's a glutton, an he's tarrible fand o tha drïnk sae he ïs - tha freen o tex men an wrangdaers!’ But daein whut's richt proves tha wusdom o God's wyes.”  Sartin cïties tuk tae task  Then Jesus stairtit tae tak tae task tha cïties whar he haed daen tha maist o hïs mïracles, acause the' dïdnae repent.","He gaed ïntae tha Hoose o God, an hïm an hïs freens et tha halie showbreid.",0
339,"Sorra tae Chorazim, an sorra tae Bethsaida, fer ïf tha fowk o Tyre an Sidon haed saen tha warkin o God's pooer as yous hae saen ït, the' wud hae repentit lang syne ïn seckclaith an eshes.","A wull gie ye tha keys o tha Kïngdom o Heiven; an whutiver ye bine on irth wull be bun ïn heiven, an whutiver ye lowse on irth wull be lowsed ïn heiven.” Then he bïd hïs follaers no tae tell oniebodie that he wus tha Christ.",0
340,"But A'm tellin ye, tha fowk o Tyre an Sidon wull be bettèr aff on tha Day o Reckonin than yous wull.","Wae faa ye, maistèrs o tha Laa an Pharisees, ye hippycrates!",0
341,"An Capernaum, you micht thïnk ye'r weel on yer wye tae heiven.","Sae whaniver ye see ‘tha abomination o desolation’ stannin ïn tha halie place - tha abomination tha proaphit Daniel spauk aboot,” (Reader, ye'll unnèrstan ma mainin here) “then thaim at's ïn Judea maun tak tae tha hïlls.",0
342,"Na, but A'm tellin ye, ye'll be brocht doon tae hell!","Then Jesus saed tae thaim, “Dïnnae be feart.",0
343,"Fer ïf tha mïracles that wus daen ïn you haed bin daen ïn Sodom, ït wud be thair tae thïs day.","Tha men wur dumfoonèrt an axt, “Whut kine o a man ïs thïs?",0
344,"But A tell ye that Sodom wull be bettèr aff on tha day o Reckonin ner you.”  Ma yauk ïs aisie  At that time Jesus saed, “Faither, Loard o heiven an irth, A praise ye that ye hae kep these thïngs frae clivir an warlie-wise fowk, an made thaim clear eneuch fer weans tae unnèrstan.","Bide thair til A gie ye tha wurd, fer Herod ïs aboot tae hunt oot tha wean fer tae dae awa wi hïm.” Sae up Joseph got, he tuk tha wean an hïs mither wi hïm ïn tha mïddle o tha nicht, an he set aff fer Egypt.",0
345,"Ay, Faither, ït haes plaised ye tae dae ït thïs wye.","Or dae ye begrudge me bein guid tae tha ithers?’ Sae tha last wull be foremaist,” saed Jesus, “an tha foremaist wull be last.",0
346,"Ma Faither haes gien aa thïngs ower tae me, an naebodie unnèrstans tha Sinn apairt frae tha Faither, an naebodie unnèrstans tha Faither apairt frae tha Sinn, an whaiver tha Sinn wants tae reveal hïm tae.","An tha angels wull flïng thaim ïntae tha fierie furnace, whar thair wull be sair greetin an scringein o teeth.",0
347,"Cum tae me, aa you that's wearie an burdent, an A wull gie ye rest.","Tha Han-waaled sarvint  Jesus, knowin thïs, left that place.",0
348,"Tak ma yauk upon ye an lairn frae me, fer A'm gentle an hummle ïn hairt, an yis'll fin rest fer yer sowls.","An tha yin that sweers bi heiven sweers bi God's throne, an bi tha Yin that sïts on tha throne.",0
349,Loard o tha Sabbath  At that time Jesus gaed throu tha coarnfiels on tha Sabbath day.,Then the' went an toul Jesus whut haed happent.,0
350,"Hïs follaers wur hung'rie got, an the' begun tae pluck tha heids aff tha coarn an the' et thaim.","If no, whut dïd ye thïnk ye wud see oot thair?",0
351,"Whaniver tha Pharisees saen thïs, the' saed tae hïm, “Luk!","Oniebodie that maks a proaphit walcum on accoont o hïs bein a proaphit wull be gien a proaphit's reward, an oniebodie that maks a guid man walcum on accoont o bein a guid man wull git a guid man's reward.",0
352,"Yer follaers ir daein whut's agin tha Laa on tha Sabbath day!” He saed bak tae thaim, “Hae ye no read whut Davit daen whaniver hïm an hïs freens wus hung'rie?","A wull gie ye tha keys o tha Kïngdom o Heiven; an whutiver ye bine on irth wull be bun ïn heiven, an whutiver ye lowse on irth wull be lowsed ïn heiven.” Then he bïd hïs follaers no tae tell oniebodie that he wus tha Christ.",0
353,"He gaed ïntae tha Hoose o God, an hïm an hïs freens et tha halie showbreid.",An that's tha raison tae thïs verie day ït's caad “Tha Fiel o Bluid”.,0
354,An thair wus naebodie barrin tha preeshts allooed tae dae thïs.,"Noo Judas, that haed bethrayed hïm, whaniver he saa that Jesus wus condemned, he sairlie rued whut he'd daen, an he gien tha thurtie siller coins bak tae tha heid preeshts an tha eldèrs.",0
355,"Or hae ye no read ïn tha Laa that tha preeshts ïn tha Hoose o God ir allooed tae wark on tha Sabbath Day, an yit the'ir no hel tae accoont fer brekkin tha Laa?",Pray tae God that ye dïnnae hae tae flee ïn tha wuntèr or on tha Sabbath.,0
356,"A tell ye, we'r taakin aboot sumthin mair impoartin ner tha Hoose o God here.","Sae dïnnae fash yersels aboot themorra, fer themorra wull luk eftèr ïtsel.",0
357,"Tha Scrïpture says: ‘It's mercie A'm eftèr, A'm no eftèr secryfice’, an ïf ye haed unnèrstud tha mainin o these wurds, ye wudnae hae saed that ma follaers wus sïnners whan the' ir no!","Whariver ye see a crood o vultèrs, ye know thair's a deid bodie thair.",0
358,"Fer tha Sinn o Man ïs Loard o tha Sabbath anaa.”  Jesus hails on tha Sabbath day  Jesus gaed on frae that place, an he gaed ïntae thair Meetin Hoose.",That wus roon aboot tha time the' wur cairriet aff tae Babylon.,0
359,An thair wus a man thair an hïs richt han wus wuthert.,A guid man brïngs guid thïngs oot o tha guidness stored ïn hïs hairt; a wïckit man brïngs wïckit thïngs oot o hïs store o wïckitness.,0
360,"Lukkin tae hae sumthin agin Jesus, tha Pharisees axt hïm, “Ir ye allooed tae hail on tha Sabbath day?” Jesus saed bak tae thaim, “If onie o yis haes a sheep an ït faas ïntae a sheuch on tha Sabbath, wud ye no tak houl o ït an pu ït oot?","But A'm tellin ye, tha fowk o Tyre an Sidon wull be bettèr aff on tha Day o Reckonin than yous wull.",0
361,Is a man no warth faur mair ner a sheep?,"Blisst ir tha yins that ir gentle, fer the' wull inherit tha irth.",0
362,"Ay, sae ït's aa richt tae dae guid on tha Sabbath day!” Wi that, he saed tae tha man, “Streetch oot yer han.” Sae he streetcht ït oot an ït wus aa hailt, an jist as guid as tha ither yin.",It's masel.,0
363,But tha Pharisees gaed oot an the' collogued thegither hoo the' cud dae awa wi Jesus.,"Is life no mair impoartin ner mait, an tha bodie mair impoartin ner claes?",0
364,"Tha Han-waaled sarvint  Jesus, knowin thïs, left that place.","Maistèr,” the' saed, “we ken ye spake tha truith, an that ye taich fowk tha wye o God accoardin tae tha truith, wioot onie thocht o whut ither fowk thïnks o ye.",0
365,"An a wile thrang o fowk follaed hïm, an he made aa thair seeck fowk bettèr, an he gien thaim a warnin no tae tell oniebodie wha he wus.","You wur wi Jesus o Galilee as weel,” she saed.",0
366,"Thïs wus tae fülfill whut wus spauk aboot hïm throu tha proaphit Isaiah:  “Here ïs ma sarvint, ma Han-waaled Yin;  he's tha yin A love, he's tha yin A'm weel plaised wi;  A'll pit ma Spïrit on hïm,  an he'll tell oot justice tae tha nations.",Whutch o tha twa dae yis want me tae let oot tae yis then?” axt tha Guviner.,0
367,He'll no cum argyin or cryin oot;  nether wull he rise hïs voice ïn tha raas.,They nether wark ner spïn!,0
368,"A bent reed he'll no brek aff,  an he'll no snuff oot a smoldèrin wïck,  til he leads justice on tae vïctrie.","An jist then thair appeart afore thaim Moses an Elijah, an the' wur taakin wi Jesus.",0
369,In hïs name tha nations wull pit thair trust.”  Jesus an Beelzebul  Then the' brocht hïm a man bothert wi ïll spïrits.,Tha lasses that haed made readie gaed wi hïm ïntae tha waddin pairtie.,0
370,"He wus blin an dum, an Jesus made hïm bettèr, sae he cud baith taak an see.","Or hae ye no read ïn tha Laa that tha preeshts ïn tha Hoose o God ir allooed tae wark on tha Sabbath Day, an yit the'ir no hel tae accoont fer brekkin tha Laa?",0
371,"Aa tha fowk wur thunnèrstruck an the' saed, “Cud thïs be tha Sinn o Davit?” But whaniver tha Pharisees heerd thïs, the' saed, “It ïs onlie bi Beelzebul, tha heidyin o tha ïll spïrits, that thïs fella casts oot ïll spïrits.” Knowin thair thochts Jesus saed tae thaim, “Iverie kïngdom divïd agin ïtsel wull gae tae reck an ruin, an iverie cïtie or hoose divïd agin ïtsel wull no stan.","Yous gie thaim sumthin tae ait.” “We hae naethin here but five bannocks an twa fïsh,” the' reponed.",0
372,"An ïf Satan casts oot Satan, he ïs divïd agin hissel, an hoo then cud hïs kïngdom stan?","But whan ye fast, pit oiyle on yer heid an waash yer face, sae fowk wull no notysh that ye ir fastin; yer Faither but, wha ye cannae see, wull notysh; an tha Yin that sees whut ïs daen ïn hidlins, he wull gie ye yer reward.",0
373,"An ïf A cast oot ïll spïrits bi tha pooer o Beelzebul, bi whut pooer then daes yer ain fowk cast thaim oot?",Thïs ïs a guid thïng she haes daen fer me.,0
374,Sae let thaim be tha yins tae judge ye fer whut ye hae saed.,"Itherwise the' cud see wi thair een,  the' cud hear wi thair ears,  the' cud unnèrstan wi thair hairts,  an the' wud turn tae me, tae hail thaim.”’  But your een ïs blisst acause they can see, an your ears tae, acause they can hear.",0
375,"But ïf A cast oot ïll spïrits bi tha Spïrit o God, ït proves that tha Kïngdom o God ïs here amang ye.","Hïs follaers gethert roon hïm, an he stairtit tae taich thaim, sayin,  Tha Blissins  “Blisst ir tha puir ïn spïrit, fer thairs ïs tha Kïngdom o Heiven.",0
376,"Or agane, hoo can oniebodie git ïntae a strang man's hoose an cairrie aff hïs belangins, less he furst tyes up tha strang man?",But rether gae tae tha loast sheep o Israel.,0
377,"Eftèr that, he can plunner awa!","An iverie yin that haes gien up hooses, or brithers, or sïstèrs, or faither, or mither, or [wife, or] childèr, or fairm o lan on accoont o me wull git bak a hunnèr times as much; an he wull inherit iverlastin life.",0
378,"Hïm that ïs no for me ïs agin me, an hïm that ïsnae giein me a han tae gether ïn, he micht as weel be scattèrin.","A tell ye tha truith, ïf yis hae faith as smaa as a mustèrt seed even, yis'll say tae thïs muntin, ‘Shïft frae here tae thair,’ an ït'll shïft!",0
379,"An sae A tell ye, men wull be forgien iverie sïn an blesphemie, but tha blesphemie agin tha Spïrit wull no be forgien.","Fer saed she til hirsel, “If A can jist touch hïs cloke, A wull be made weel agane.” Jesus turnt roon an saen hir.",0
380,"Oniebodie that spakes a wurd agin tha Sinn o Man wull be forgien, but oniebodie that spakes agin tha Halie Spïrit wull no be forgien, nether ïn thïs age ner ïn tha age tae cum.","Thaim at waakt bye yellt abuse at hïm, shakin thair heids, an sayin, “Hey, you that saed ye wur gaun tae desthroy tha Hoose o God, an big ït agane ïn thrie days - save yersel!",0
381,Ye can tell a tree bi its fruit.,"Yer follaers ir daein whut's agin tha Laa on tha Sabbath day!” He saed bak tae thaim, “Hae ye no read whut Davit daen whaniver hïm an hïs freens wus hung'rie?",0
382,"Gin tha tree's guid, ïts fruit wull be guid; gin ït's baad ïts fruit wull be baad.","Jist let yer ‘Ay’ be ‘Ay’, an yer ‘Na’, ‘Na’; oniethin mair ner thïs cums frae tha wïckit yin.",0
383,"Ye sleekit shooer o vipers, hoo can ye say ocht that's guid whan ye'r wïckit yersels?","Or hae ye no read ïn tha Laa that tha preeshts ïn tha Hoose o God ir allooed tae wark on tha Sabbath Day, an yit the'ir no hel tae accoont fer brekkin tha Laa?",0
384,Fer whut's ïn yer hairt wull cum oot o yer mooth.,"Maistèr,” the' saed, “we ken ye spake tha truith, an that ye taich fowk tha wye o God accoardin tae tha truith, wioot onie thocht o whut ither fowk thïnks o ye.",0
