,first,second,label
193,"Wen di pipol si wetin happen, fear katch dem well-well and dem kon bigin praiz God wey give dis kind pawa to human being.","Den Jesus tell am, “Put yor swod for where e dey before!",0
194,"Jesus Koll Matiu  As Jesus komot from der, e si one man wey na name bi Matiu, wey sidan for where dem for dey pay tax.","So di king koll di first savant kon tell am, ‘Yu wiked savant!",0
195,"Jesus kon tell am, “Follow mi.” At wons, di man kon get up follow am.",E go keep di sheep for en rite hand and di goat for en left.,0
196,"As Jesus dey chop for Matiu house, many tax kollectors and sinnas follow en and en disciples dey chop too.","Wen di pipol for der know sey na Jesus, dem send message go all dia village, den dem kon bring all di pipol wey nor well kom meet am, dey beg am sey, “Make di pipol wey nor well tosh yor dress” and all of dem wey tosh am, kon well.",0
197,"Wen di Farisee si wetin dey happen, dem kon bigin ask di disciples, “Wetin make una tisha dey follow tax kollectors and sinnas dey chop?”  Wen Jesus hear wetin dem dey tok, e kon ansa dem, “Pesin wey well nor nid doctor to cure am, but na who nor well, nid am.",Na who beat yu?”  Pita Deny Jesus Christ  As Pita sidan outside for di yard.,0
198,"Make una go learn wetin dis word mean: ‘Na mesi I wont, nor bi sakrifice, bikos na sinnas I kom save, nor bi good pipol.’ ”  New Tin Wey Betta  John disciples kom meet Jesus kon ask am, “Why e bi sey wi and di Farisee pipol dey fast evritime and yor disciples nor dey fast?”  Jesus ansa, “Pipol wey kom marriage nor fit mourn if di man wey dey marry dey with dem!","At last, di woman kon die too.",0
199,Abi e dey happen like dat?,"Dem nor go koll dem bad name too?”  Fear God, Nor Fear Man  “Make una nor fear man, bikos nor-tin wey hide wey nor go kom out and know sekret wey pipol nor go know.",0
200,"But di day go kom wen dem go take di man wey dey marry komot from where dem dey, dat time, dem go fast.","Or yu dey jealous bikos I dey do good tin?’  “So, di pesin wey bi last, go bi first and di first, go bi last.”  Jesus Tok About En Deat again  As Jesus dey go Jerusalem, e take en twelf disciples go one korna kon tok to dem.",0
201,"Nobody dey take new klot pash di whole wey dey for old klot, bikos where dem pash for di old klot go tear more and di whole wey go dey der, go big pass di one wey dey before.","Again, God Kingdom bi like trada wey dey look for betta gold to buy.",0
202,"Nobody go pour new wine inside old wine bag, bikos di bag go burst and di wine go pour trowey, den di wine bag go tear.","Even breeze and wave dey obey am!”  Jesus Heal Men Wey Get Demon  Wen Jesus rish di oda side where Gadarenes pipol dey stay, two men wey get demon, run from di beri groun kom meet am.",0
203,"Na dis make dem dey put new wine inside new wine bag, so dat di wine nor go trowey and di wine bag nor go tear.”  Jesus Heal One Woman And Wake Pesin Wey Die  As Jesus dey tok dis tins, one oga kom knee down for en front sey, “My dota just die, make yu kom tosh am and e go wake-up.” So Jesus and en disciples kon follow am.","God go trow una for hell-fire, bikos if to sey dem do di mirakles wey dem do for una, for inside Sodom, di town for still dey till today.",0
204,"One woman wey blood dey rush komot for en body for twelf years kon kom Jesus back, den e tosh en klot korna.","Na di word wey yu dey tok, naim go fit free or kondemn yu for God present.”  Jonah Sign  Some of dem wey bi law tisha and Farisee pipol kon tell Jesus, “Tisha, wi wont make yu show us sign.”  Jesus ansa, “Si dis bad and wiked pipol for dis time wey dey ask for sign, I nor go show una any sign, escept Profet Jonah own.",0
205,"Bikos di woman don tink am for en mind sey, “If I go fit tosh en klot korna, I go well.”  Wen Jesus turn round si di woman, e kon tell am, “My pikin, make yu nor worry!",Two men wey blind sidan for di road korna.,0
206,"Yor faith don make yu well.” From dat time, di woman kon well.",Make Yu Ready!,0
207,"Wen Jesus enter di oga house, e si pipol dey play music and plenty pipol dey make nois for der too.","Wen di pipol for der know sey na Jesus, dem send message go all dia village, den dem kon bring all di pipol wey nor well kom meet am, dey beg am sey, “Make di pipol wey nor well tosh yor dress” and all of dem wey tosh am, kon well.",0
208,"E kon tell dem, “Make evribody komot, di girl neva die, e just dey sleep.” Den, dem kon bigin laf am.","Wen di net full, dem drag am komot from di wota kon sidan bigin put di good fish inside difren kontaina and trowey all di bad one.",0
209,"Afta di pipol don go outside, Jesus go whole di girl for hand and di girl kon stand up!","Di men sopraiz well-well kon dey ask each oda, “Wish kind man bi dis sef?",0
210,Pipol kon bigin tok about wetin happen for evriwhere.,"Wetin dey for us naw?”  Jesus ansa am, “I tell yu true word, for dat time wen evritin go dey new, Man Pikin go sidan for en throne wey get glory and una wey dey follow mi, go sidan for twelf thrones, dey judge di twelf tribes wey dey Israel.",0
211,"Jesus Heal Pipol  As Jesus komot for der, two blind men kon follow am dey shaut, “David pikin, make yu sorry for us!”  Wen Jesus don enter di house, di two blind men kom meet am.",Jesus enter boat kon cross go en home-town for di oda side.,0
212,"Den e ask dem, “Una bilive sey I fit make una si?”  Dem ansa, “Yes Oga God, yu fit.”  Den Jesus tosh dia eyes kon sey, “Make e happen to una as una faith strong rish.” At wons, dia eyes kon open and dem kon bigin si.","And if na Belzibub pawa I take dey drive demons komot, na wish pawa una shidren dey take drive demon too?",0
213,"Jesus kon warn dem sey, “Make una nor tell anybody wetin happen so.” But dem kon go evriwhere, bigin tok about di tin wey Jesus do for dem.",Den e rish en village kon bigin tish di pipol for dia sinagog.,0
214,"As dem komot, some pipol bring one man wey get demon and e nor fit tok, kom meet Jesus.","Even breeze and wave dey obey am!”  Jesus Heal Men Wey Get Demon  Wen Jesus rish di oda side where Gadarenes pipol dey stay, two men wey get demon, run from di beri groun kom meet am.",0
215,"Wen Jesus don drive di demon komot, di man kon bigin tok.","If pesin eye dey okay, lite go full en body.",0
216,"Di pipol wey gada for di place sopraiz well-well and dem kon sey, “Nobody don si dis kind tin for Israel before.”  But di Farisee pipol sey, “Na devil pawa Jesus dey use take drive demon komot from pipol body.”  Pipol Wey Go Work  Jesus waka go all di town and village, dey prish di Good News about God Kingdom for dia sinagog and dey heal difren diziz and pipol wey nor well.",Una faith small well-well o-o.,0
217,"Wen e si how pipol plenty rish, e kon sorry for dem, bikos nobody dey to help dem and dem kon dey waka anyhow like sheep wey nor get who dey look dem.","From Abel blood go rish Zekaraya wey bi Barakaya pikin, wey una kill for inside di temple.",0
218,"Den e tell en disciples, “Wetin pipol go harvest plenty well-well, but di pipol wey go do di work nor plenty rish.” So, make una pray make di Oga God wey get di farm, send pipol wey go work for en farm, kom.","Yor faith don make yu well.” From dat time, di woman kon well.",0
219,Jesus koll en twelf disciples kon give dem pawa to drive demons and heal diziz and pipol wey nor well.,"Bikos anybody wey dey karry swod, na swod go kill-am.",0
220,"Dis na di twelf disciples name: Simon ; Andru, wey bi Pita broda; James wey bi Zebedee pikin and en broda John, Filip and Bartolomew; Tomas; Matiu, wey bi tax kollector; James, wey bi Afaeus pikin and Taddaeus.","So, di king gada all di priest oga dem and di pipol wey sabi di law kon ask dem, “Where una tink sey dem go for born Christ?” Dem kon ansa, “Na for Betlehem, wey dey Judea, just as Profet Isaya rite sey:  “ ‘Betlehem pipol,  una wey small pass for all di pipol wey dey rule Judah,  na from among una di pesin  wey go lead all my pipol for Israel,  go from kom.’ ”  Den Herod koll di wise men go korna, make dem for tell am wen dem si di star.",0
221,Simon wey bi Zealot  and Judas Iskariot wey sell Jesus Christ.,But some seed fall for betta groun.,0
222,"Jesus send and tell dem, “Make una nor go Gentile aria go prish and make una nor enter Samaria pipol town, but make una go meet Israel pipol, wey bi God sheep, wey lost.","And if una go gri with wetin I dey tok, John, na-im bi Elijah wey suppose to kom.",0
223,"As una dey go, make una prish di message sey, ‘God Kingdom don near!’ Make una heal pipol wey nor well, wake pipol wey don die; cure lepers and drive demons komot from pipol body.","Afta, di oda virgins kom back dey sey, ‘Oga God, Oga God!",0
224,"Na free God give una dis pawa, so make una gi-am free to oda pipol too.","Na pipol for di kountry or strenjas?”  Pita ansa, “Na strenjas dey pay tax.”  So Jesus kon tell am, “Den dia own kountry pipol dey free, but make dem nor for kause trobol, make yu go trow hook for river.",0
225,"Make una nor karry any money follow body, or karry bag or estra dress, sandal or walkin stik, bikos di pipol wey una go meet, go give una evritin wey una wont.","E give each savant wetin e go fit use, den e kon travel.",0
226,"Wen una enter any town or village, make una look for pesin wey ready to receive una for en house, make una stay with am until una komot from dat town.",Den e rish en village kon bigin tish di pipol for dia sinagog.,0
227,"Any house wey una enter, make una greet di pipol wey dey inside.",Some pipol kon bring one man wey nor fit waka kom meet am.,0
228,"And if di pipol inside di house welkom una, make una peace stay with dem, but if dem nor welkom una, una peace go kom back to una.","So di savants tell dia oga sey, ‘Nor bi good seed wi plant for yor farm?",0
229,"If di pipol nor welkom or listin to una message, make una shake dia san komot from una leg as una dey leave dat house or town.","Poor pipol dey with una evritime, but mi, I nor go dey with una always!",0
230,"I tell una true word, e go betta for Sodom and Gomorrah pipol for judgement day, pass di pipol wey dey for dat town.”  Di Disciples Sofa  “Si!","But anybody wey tok bad against di Holy Spirit, God nor go ever forgi-am, weda for dis life or di one wey dey kom.”  Tree And En Fruit  “Good tree dey bear good fruit and bad tree dey bear bad fruit.",0
231,"I dey send una go like sheep for where plenty wiked animals dey, so make una dey wise like snake and gentol like dove.","God sey, ‘I bi Abraham, Isaak and Jakob God.",0
232,"Make una dey ready, bikos pipol go arrest una karry go kourt and flog una for dia sinagog.","Jesus Feed For Tazon Pipol  Jesus koll en disciples kon tell dem, “I dey sorry for dis pipol bikos dem don dey here with mi for three days and dem nor get anytin to chop.",0
233,"Bikos of mi, dem go drag una go meet rulers and kings, so dat una go tok about mi give dem and Gentile pipol.","God go bless una wey dey sofa bikos una dey do wetin dey rite,  na una go enjoy God Kingdom for heaven.",0
234,"Make una nor worry about wetin una go tok wen dem drag una go kourt, bikos God go give una wetin to tok wen dat time rish.","Marriage And Resureshon  For di same day, di Sadusi pipol , kom meet and ask Jesus, “Tisha, Moses tok sey, ‘If man wey nor get pikin die, en broda must marry en wife, so dat e go fit born pikin for en broda wey don die.’ Yu si, e get seven brodas wey dey stay here with us.",0
235,"Nor bi una go dey tok, but na una Papa Spirit go dey tok thru una.","I nor big rish to luz di rope wey dey en shoe, na-im go baptize una with Holy Spirit and fire.",0
236,Broda go sell en own broda give pipol make dem kill-am and na so papa go sell en own pikin too.,"So somebody for der kon tell Jesus, “Si, yor mama and brodas dey outside and dem won tok to yu.”  Jesus kon ask di pesin, “Who bi my mama and brodas?” Den Jesus point to en disciples kon sey, “Na dis pipol bi my mama and brodas.",0
237,Shidren go fight and kill dia papa and mama.,"If yu take gift go altar and yu kon remember sey yor broda get bad belle for yu, make yu leave di gift for di altar, first go setol with yor broda, den yu go fit kom back kon give yor gift.",0
238,Evribody go hate una bikos of mi.,"But if una nor forgive odas, una Papa sef nor go forgive una.”  Tishing About Fasting  “Wen una dey fast, make una nor skwiz una face like pipol wey dey pritend, so dat pipol go si sey dem dey fast.",0
239,"But anybody wey fit bear rish di end, God go save am.","Make una nor dey judge pipol anyhow, so dat God nor go judge una.",0
240,"Anytime dem sofa una for one town bikos of mi, make una run go anoda town.","Anybody wey ask for sometin, go get am; anybody wey dey find sometin, go si wetin e dey find and pesin wey nok door, dem go open for am.",0
241,"I tell una true word, una nor go run pass all di town for Israel, before Man Pikin go kom back.","Nor bi so, misef kom obey dem.",0
242,Nobody big pass en tisha and know savant big pass en oga.,"Instead, anybody wey won bi oga among una, must serve di rest pipol and anybody wey wont bi first among una, must bi savant to di odas, just as Man Pikin nor kom make pipol serve am, but make e for serve and give en life to save many pipol.”  Blind Men Bigin Si  As Jesus and en disciples dey komot from Jeriko, many pipol kon dey follow dem.",0
243,E good make disciple bi like en tisha and savant bi like en oga.,"Wen di first pipol kollect dia money, dem bigin komplain to di farm owner, ‘Dis last pipol work for only one hour and wi work for di whole day inside hot sun, but yu pay all of us di same amount.’  “Di farm owner ansa one of dem, ‘My friend, I nor do yu bad.",0
244,"If dem dey koll oga for en house ‘Belzibub ,’ wot of di pipol wey dey di house?","But Jesus tell dem, “Profet dey get respet for evriwhere, escept for en own village and among en family.”  So Jesus nor do many mirakle for der, bikos dem nor bilive am.",0
245,"Dem nor go koll dem bad name too?”  Fear God, Nor Fear Man  “Make una nor fear man, bikos nor-tin wey hide wey nor go kom out and know sekret wey pipol nor go know.",Odas kut palm leaf kon spread dem for road too.,0
246,"Wetin I tell una for darkness, make una tok am for day time and wetin I tok for una ear, make una shaut am make pipol hear.",Di Holy Spirit take Jesus go inside wildaness make devil for tempt am.,0
247,Make una nor fear who go fit kill di body and nor fit kill di soul.,"Di woman wey neva sleep with man before go get belle and e go born boy and dem go koll am, ‘Emmanuel’ wey mean, ‘God dey with us.’ ”  Wen Josef wake-up, e do wetin God angel tell am.",0
248,"Instead, make una fear God wey fit distroy pesin soul and body for hell-fire.",Na from where e for get all dis pawa?” So dem kon dey vex for am.,0
249,Nor bi one penny dem dey sell two sparo bird?,"Pesin wey receive good pesin, bikos na good pesin e bi, go get good pesin reward.",0
250,"But no one go fall rish groun, escept God allow am.",Den all di disciples kon run leave am.,0
251,Si!,"Anybody wey get ear, make e hear!",0
252,God know how many hair dey for una head.,"I tell una true word, dem don already get dia reward.",0
253,"So, make una nor fear, una betta pass many sparo.","Jesus Curse Di Fig Tree  For early morning, as Jesus dey go back to di town, e kon dey hongry.",0
254,"Anybody wey tok for publik sey en know mi, na so mi too go tok about am give my Papa for heaven.",Bikos Man Pikin kon save pipol wey lost.,0
255,"But anybody wey deny mi for publik, misef go deny am for heaven.”  Nor Bi Peace, Na War  “Make una nor tink sey, I bring peace kom dis world.","Rashel dey kry for en pikin dem wey don die  and nor-tin wey pipol tok,  fit make en heart strong.”  Josef And En Family Go Back To Nazaret  Afta Herod die, God angel appear to Josef for dream wen e still dey Egypt, kon tell am, “Make yu get up, karry di pikin and en mama go Israel, bikos di pesin wey won kill-am, don die.”  So, e karry di pikin and en mama go Israel back.",0
256,No!,"If una dey greet only una brodas, una nor betta pass odas, bikos pipol wey nor know God still dey do like dat, abi nor bi so?",0
257,Na war I bring.,Dem bi blind pipol wey dey show blind pipol road.,0
258,I kom make boy pikin nor gri with en papa and make girl pikin nor gri with en mama.,Den di man kon send some oda savants wey plenty pass di first ones go meet di farmers and dem do di same tin to dem.,0
259,"Wife nor go gri with en husband mama and pesin worse enemy, go bi en own family pipol.","If una dey greet only una brodas, una nor betta pass odas, bikos pipol wey nor know God still dey do like dat, abi nor bi so?",0
260,"Anybody wey love en papa, mama and pikin pass mi, nor go fit bi my disciple.","For judgement day, Sheba kween go kondemn di pipol for dis time, bikos e travel from far place kom hear Solomon wisdom.",0
261,"Anybody wey nor karry en cross follow mi, nor go fit bi my disciple.",Honga go dey evriwhere and eartkweke go happen for difren place.,0
262,"Pesin wey hold en life tait, go luz am, but anybody wey luz en life bikos of mi, go gain am.”  Reward  “Pesin wey welkom yu, welkom mi too and anybody wey welkom mi, welkom di Pesin wey send mi.","Pesin wey receive good pesin, bikos na good pesin e bi, go get good pesin reward.",0
263,"Anybody wey receive profet, bikos na profet e bi, go get profet reward.","Den e tell dem, “My heart heavy and e bi like sey I won die.",0
264,"Pesin wey receive good pesin, bikos na good pesin e bi, go get good pesin reward.","I dey tish inside di temple evriday, but una nor arrest mi.” Dis one happen so dat wetin di profets rite for di book go bi true.",0
265,"Wen Jesus don tish en disciples finish, e kon komot from der go tish and prish for difren towns for Galilee.",Di groun bigin shake and rocks kon skata for evriwhere.,0
266,"Jesus And John Di Baptist  Naw, wen John hear for inside prison about di tins wey Jesus dey do, e kon send en disciples go ask am: “Na yu bi di Mezaya wey wi dey espect or make wi wait for anoda pesin?”  Jesus kon ansa dem, “Make una go tell John wetin una dey hear and si.","Since e trust God, make God kon save am naw, bikos e sey, ‘I bi God Pikin!’ ” Di tifs wey dem nail for cross near Jesus Christ, still dey curse am too.",0
267,"Blind pipol dey si, pipol wey nor fit waka dey waka, God dey cure leper, deaf pipol dey hear, pipol wey don die, dey wake-up and poor pipol dey hear di Good News.","Di guards kon dey shake and dem bi like pipol wey won die, bikos fear katch dem well-well.",0
268,"God go bless di pesin wey nor dey vex for mi.”  As John disciples dey go, Jesus kon tell di pipol about John: “Wetin una go desert go si?","Make wi kill-am and kollect wetin go bi en own.’ So dem seize am, trow am komot from di farm kon kill-am.",0
269,Na grass wey breeze dey blow?,"Na di word wey yu dey tok, naim go fit free or kondemn yu for God present.”  Jonah Sign  Some of dem wey bi law tisha and Farisee pipol kon tell Jesus, “Tisha, wi wont make yu show us sign.”  Jesus ansa, “Si dis bad and wiked pipol for dis time wey dey ask for sign, I nor go show una any sign, escept Profet Jonah own.",0
270,Who una go outside go si?,"Wetin make una dey fear?” Den e get up, kommand di breeze and di wave sey, make dem stop and evriwhere kon kwayet at wons.",0
271,Abi na man wey wear fine dress?,"Wen evening rish, Jesus sidan for di tabol with en twelf disciples.",0
272,"Pipol wey dey wear fine dress like dat, nor bi king palis dem dey stay?","If di lite wey dey inside una na darkness, di darkness big well-well!",0
273,Wetin una go si for outside?,"Make una nor koll anybody for dis world ‘Papa’, bikos na only one real Papa una get and e dey for heaven.",0
274,Na profet?,"How wi go take know sey di time wen yu go kom, don rish?”  Jesus ansa dem, “Make una shine una eye, so dat nobody go fit deceive una.",0
275,Yes!,"Dem go enter di pesin kon sidan for der, so di pesin kondishon go kon bad pass as e bi before.",0
276,"I tell una, e even big pass profet.",But make una first do di good tins wey God wont and evry oda tin go bi una own.,0
277,"Na John bi di pesin wey dem rite for God word about sey:  “ ‘Si, I dey send pesin go yor front,  make e go prepare di way for yu.’  I tell una true word, among all di pipol wey woman born, e nor get anybody wey big rish John di Baptist.","Make una trow dat wiked savant inside darkness for outside, where e go kry and grind en tit.’  Di Judgement  “Wen Man Pikin and en angels go kom with en glory, e go sidan for en king throne.",0
278,"But di pesin wey small pass for God Kingdom, big pass am.","So if Satan dey drive Satan komot, e don divide ensef bi dat, den how en kingdom go fit stand?",0
279,"From John di Baptist time kon rish naw, pipol dey struggol to enter God Kingdom, but na only doz wey dey struggol well-well, dey fit enter.","So, e kon marry Mary, but e nor sleep with am until Mary born di pikin.",0
280,"Before John kom, Moses Law and di profets dey prish about wetin go happen.","Den, John disciples kon karry en body go beri and dem kon go tell Jesus wetin happen.",0
281,"And if una go gri with wetin I dey tok, John, na-im bi Elijah wey suppose to kom.","Heaven and eart go vanish, but my word go still dey.",0
282,"Anybody wey get ear, make e hear!","Jesus ask dem, “Wish pesin face and name dem stamp put for di money?”  Dem ansa, “Na Caesar own.”  Jesus kon tell dem, “Den, make una give Caesar wetin bi Caesar own and give God, wetin bi God own.”  So wen dem hear wetin e tok, dem kon waka leave am.",0
283,Wetin I go sey dis time pipol bi like?,"Bikos di time wey I dey hongry and thirsty, una nor give mi food and wota drink.",0
284,"Dem bi like shidren for market wey dey hala for each oda sey,  “ ‘Wi blow flute for una,  but una nor gri dance,  wi dey kry for awa pesin wey die,  but una nor follow us kry.’  Wen John di Baptist kom, e nor chop, drink or enjoy life but una sey, ‘E get demon!’ But wen Man Pikin kom, e chop and drink and una sey, ‘Si am, long-trot, drunkaman, tax kollectors and sinnas friend!’ But God wisdom dey show for wetin e dey do.”  Town Wey Nor Bilive  Jesus kon dey curse all di town where e for do many mirakles, bikos di pipol nor gri turn from sin kom meet God.","Den e kon meet di disciples ask dem, “Una still dey sleep and rest?",0
285,E nor go betta for Korazin and Betsaida pipol!,"But di farmers seize di savants, beat one, kill one and stone di oda one.",0
286,"If to sey di mirakles wey dem do among una happen for Tyre and Sidon, dem for don turn from dia sin kom meet God, kon karry ashes put for head and wear tear-tear klot, but I tell una true word, e go eazy for Tyre and Sidon for judgement day pass una.","Tisha, wish kommandment big pass?” Jesus ansa, “Make pesin love God with all en heart, with all en soul and with all en mind.",0
287,"Una wey bi Kapanaum pipol, una feel sey una fit karry unasef go heaven?","Den di High Priest kon tell am, “I take God name kommand yu to tell us if yu bi Christ, wey bi God Pikin.”  Jesus ansa am, “Yu don tok am.",0
288,No!,E get any of una wey en pikin ask am for bread and e gi-am stone?,0
289,"God go trow una for hell-fire, bikos if to sey dem do di mirakles wey dem do for una, for inside Sodom, di town for still dey till today.",Dem dey look wetin dey happen for der.,0
290,"But I tell una, God go get mesi for Sodom pass una for judgement day!”  Jesus Invite Pipol  For dat time, Jesus kon sey, “I praiz yu Papa, Oga God wey get heaven and eart, bikos yu hide dis tins from pipol wey get sense and doz wey know book well-well, but yu show dem to small shidren.",Dem ask am make e show dem sign from heaven.,0
291,Yes!,"On-top of en head for di cross, dem rite wetin dem take akuiz am: “Dis na Jesus Christ, Jew pipol king.” Dem still nail two tif near Jesus Christ for cross, one for en rite and di oda for en left hand.",0
292,"Papa, na so yu wont make e bi.",So Pilate kon sey make dem gi-am di body.,0
293,My Papa put evritin for my hand.,Make una leave dem!,0
294,"Nobody know di pikin, but na only en Papa know am.","But di angel tell di wimen, “Make una nor fear, I know sey una dey look for Jesus Christ, wey dem nail for cross.",0
295,"Nobody know di Papa, but na only di pikin and anybody wey di pikin choose to show.",,0
296,"Una wey don taya and karry heavy load, make una kom meet mi and I go give una rest.",Make di good seeds and di grass grow togeda until harvest.,0
297,"Make una follow mi and learn from mi, bikos I gentol, I nor dey karry body up and I go give una peace for una mind.","Wen dem don nail am for cross, dem kon gambol take divide en klot.",0
298,"Dat time, Jesus waka pass one korn farm for Sabat Day.","Many men nor fit sleep with woman, bikos na so dem born dem, some na human being do dem like dat, but odas na bikos of God Kingdom.",0
299,"En disciples kon dey plok di korn chop, bikos dem dey hongry.","E betta make yu enter God Kingdom with one eye, down sey God trow yu enter hell-fire with two eyes.”  Sheep Wey Lost  “Make sure sey una nor porshu any of dis small shidren komot.",0
300,"But wen di Farisee pipol si dem, dem kon tell Jesus, “Si, yor disciples dey break di law for Sabat Day.”  Jesus ansa, “Una neva read wetin David do wen en and en pipol dey hongry, how dem enter God house kon chop di holy bread wey ordinary pipol nor suppose chop, bikos na only priests suppose to chop am?","Anybody wey nor dey with mi, dey against mi and anybody wey nor join mi, dey skata my work.",0
301,"Or una neva read for Moses Law sey, priests dey work for Sabat Day, but nobody dey sey dem kommit sin?","So anybody wey nor do wetin God kommand and dey tish odas to do as e dey do, naim go small pass for God Kingdom.",0
302,"I tell una, pesin wey big pass di temple dey here with una naw.","But I tell una, God go get mesi for Sodom pass una for judgement day!”  Jesus Invite Pipol  For dat time, Jesus kon sey, “I praiz yu Papa, Oga God wey get heaven and eart, bikos yu hide dis tins from pipol wey get sense and doz wey know book well-well, but yu show dem to small shidren.",0
303,"If to sey una know wetin dis tin mean: ‘Na mesi I wont, nor bi sakrifice’, una nor for kondemn pesin wey nor kommit sin.","But Jesus tell dem, “Profet dey get respet for evriwhere, escept for en own village and among en family.”  So Jesus nor do many mirakle for der, bikos dem nor bilive am.",0
304,Man Pikin na-im bi Sabat Day Oga God.”  Jesus Heal For Sabat Day  Den Jesus komot der kon enter dia sinagog.,"But if una nor forgive odas, una Papa sef nor go forgive una.”  Tishing About Fasting  “Wen una dey fast, make una nor skwiz una face like pipol wey dey pritend, so dat pipol go si sey dem dey fast.",0
305,One man wey en hand die dey der.,"Jesus Feed , Pipol  Wen Jesus hear wetin happen, e komot der enter boat kon go where pipol nor dey.",0
306,"Some pipol wey dey find as dem go take akuiz Jesus kon ask, “E dey rite to heal for Sabat Day?”  Jesus ansa, “If any of una get sheep wey fall inside pit for Sabat Day, e nor go-go karry am out?","Small Gate  “Make yu pass di small gate enter, bikos di gate wey pipol go pass go sofa, wide well-well and many pipol dey waka enter.",0
307,Human being betta pass sheep!,"Wetin una tink?”  Dem kon ansa, “E do bad and e suppose to die.”  Dem kon spit for en face, beat am and some slap am, dey sey, “Make yu tell us wetin go happen, yu wey bi Christ!",0
308,"So, e dey rite to do good for Sabat Day.”  Den Jesus tell di man, “Stresh yor hand.” So di man stresh en hand and di hand kon strong like di oda one.","My dota nor well, bikos demon dey trobol am!”  But Jesus nor tok.",0
309,But di Farisee pipol kon go plan as dem go take kill Jesus.,"Afta Jesus don fast for forty days and forty nites, e kon dey hongry.",0
310,"God Special Savant  Wen Jesus hear sey dem dey plan to kill-am, e kon komot from der.","Jesus Christ Burial  Wen evening rish, Josef, one rish man from Arimatea, wey bi Jesus Christ disciple go meet Pilate kon ask am for Jesus Christ body.",0
311,Many pipol follow am and e kon heal all of dem wey nor well.,"Na free God give una dis pawa, so make una gi-am free to oda pipol too.",0
312,"But e warn dem sey, make dem nor tell anybody who e bi.",Una wey dey pritend!,0
313,"Dis make wetin Profet Isaya tok, happen:  “Na my savant wey I choose bi dis,  di One wey I love,  wey I dey happy with.","I tell una true word, dem don already get dia reward.",0
314,I go put my Spirit inside am  and e go judge di world.,Dem Born Jesus Christ  Dis na how dem take born Jesus Christ.,0
315,"E nor go kworel or shaut,  nobody go hear en vois for publik,  e nor go tosh pesin wey weak,  or kwensh di small hope wey pesin get,  until dem go stop to opress pipol.","Afta dem born Jesus for Betlehem wey dey Judea, for di time wey Herod bi king, some wise men from east kon go Jerusalem dey ask, “Where di Jew king wey dem just born?",0
316,"And en name go give hope to Gentile  and oda pipol for dis world.”  Jesus And Belzibub  So dem kon bring one blind man wey get demon and nor fit tok, kom meet Jesus.","Na mi, make una nor fear.”  Naim Pita ansa, “Oga God, if na yu true-true, koll mi make I kom meet yu for di wota.”  So, Jesus tell am, “Make yu kom!”  Pita komot from di boat kon dey waka on-top di wota go meet Jesus.",0
317,Jesus heal am and di man kon dey si and tok.,"Yu bi stone wey block road, bikos yor mind nor dey for wetin God wont, but na wetin man wont.”  Den Jesus tell en disciples, “If anybody won follow mi, e must deny ensef, karry en cross and follow mi.",0
318,"Di pipol sopraiz well-well kon dey ask, “Dis nor bi David pikin wey wi dey wait for?”  But wen di Farisee pipol hear wetin dem dey tok, dem kon ansa, “Na Belzibub  pawa e dey use take drive demons komot from pipol body.”  Wen Jesus know wetin dem dey tink for dia mind, e kon sey, “Evry kingdom wey dey fight with ensef go skata and know town or family wey dey fight demsef, go fit stand.","So Pita kon tell Jesus, “Oga God, e good make wi stay here.",0
319,"So if Satan dey drive Satan komot, e don divide ensef bi dat, den how en kingdom go fit stand?","I tell una true word, dem don already get dia reward.",0
320,"And if na Belzibub pawa I take dey drive demons komot, na wish pawa una shidren dey take drive demon too?","Make una nor koll anybody for dis world ‘Papa’, bikos na only one real Papa una get and e dey for heaven.",0
321,"Bikos of dis, una shidren go judge una.",Dem dey look wetin dey happen for der.,0
322,"But if na God Spirit I take dey drive demons, den God Kingdom don already kom meet una.","Na all dis tins dey make pesin dirty, nor bi bikos pesin chop with en hand wey e nor wosh.”  Kanaan Woman Faith  Jesus komot der kon go Tyre and Sidon aria.",0
323,"How pesin go fit break enter strong man house kon tif en propaty, unless e first tie di strong man?","But di dog demsef dey chop di small-small bread wey dey fall from dia oga tabol.”  So Jesus tell am, “Madam, yor faith big well-well!",0
324,"Den, e go get shance tif wetin dey di house.","E kon tell dem, “Make evribody komot, di girl neva die, e just dey sleep.” Den, dem kon bigin laf am.",0
325,"Anybody wey nor dey with mi, dey against mi and anybody wey nor join mi, dey skata my work.","At wons, di temple kotton tear from up go rish bottom.",0
326,"Naim make mi dey tell una sey, ‘God go forgive pipol dia sin and all di bad word wey dem tok, but anybody wey curse or tok bad word against di Holy Spirit, God nor go forgi-am.’ Anybody wey tok bad against Man Pikin, God go forgi-am.",I like give dis last pipol di same amount wey I give yu.,0
327,"But anybody wey tok bad against di Holy Spirit, God nor go ever forgi-am, weda for dis life or di one wey dey kom.”  Tree And En Fruit  “Good tree dey bear good fruit and bad tree dey bear bad fruit.","God go bless una wey nor dey karry body up,  una go enjoy en promise for dis world.",0
328,"Na di fruit wey tree bear, naim pipol take dey know di kind tree wey e bi.","Wen di Farisee si wetin dey happen, dem kon bigin ask di disciples, “Wetin make una tisha dey follow tax kollectors and sinnas dey chop?”  Wen Jesus hear wetin dem dey tok, e kon ansa dem, “Pesin wey well nor nid doctor to cure am, but na who nor well, nid am.",0
