,first,second,label
303,Dass right!,"An I tell you guys dis too: Dey wen get all dea pay awready, an God no goin give um no moa.",1
304,"An I tell you guys dis too: Dey wen get all dea pay awready, an God no goin give um no moa.","But you guys, wen you no eat so you can pray, comb yoa hair an wash yoa face.",1
305,"But you guys, wen you no eat so you can pray, comb yoa hair an wash yoa face.","Az how, wen da peopo see you, dey no goin know you no eat so you can pray.",1
306,"Az how, wen da peopo see you, dey no goin know you no eat so you can pray.","Yoa Faddah see wat da odda guys no can see, an he goin give you plenny fo dat.",1
307,"Yoa Faddah see wat da odda guys no can see, an he goin give you plenny fo dat.","No work hard fo stash da kine stuffs dass importan ova hea inside dis world, cuz da moth an da rus goin eat um up, an da steala guys goin broke inside yoa house an take um.",1
308,"No work hard fo stash da kine stuffs dass importan ova hea inside dis world, cuz da moth an da rus goin eat um up, an da steala guys goin broke inside yoa house an take um.",Mo betta you guys do da good kine stuffs dass importan up dea inside da sky wea God stay.,1
309,Mo betta you guys do da good kine stuffs dass importan up dea inside da sky wea God stay.,"Ova dea da moth an da rus no can eat um up, an da steala guys no can broke inside yoa house an take um.",1
310,"Ova dea da moth an da rus no can eat um up, an da steala guys no can broke inside yoa house an take um.","Cuz you know, wateva kine stuffs stay da mos importan fo you, dass wat you goin go all out fo tink bout.",1
311,"Cuz you know, wateva kine stuffs stay da mos importan fo you, dass wat you goin go all out fo tink bout.","You know, da eye jalike one lamp fo inside da body.",1
312,"You know, da eye jalike one lamp fo inside da body.","If da eye okay, dat mean, da guy stay all light inside.",1
313,"If da eye okay, dat mean, da guy stay all light inside.",He get one good heart fo help peopo.,1
314,He get one good heart fo help peopo.,"But if da eye no good, dat mean, da guy stay all dark inside.",1
315,"But if da eye no good, dat mean, da guy stay all dark inside.",He one greedy buggah!,1
316,He one greedy buggah!,"Eh, if no mo light inside you, you stay all dark inside fo shua!",1
317,"Eh, if no mo light inside you, you stay all dark inside fo shua!",Nobody can work fo two boss guys dat own him.,1
318,Nobody can work fo two boss guys dat own him.,He goin like lissen one boss an den hate da odda.,1
319,He goin like lissen one boss an den hate da odda.,He goin like stay tight wit one boss an figga da odda guy no good.,1
320,He goin like stay tight wit one boss an figga da odda guy no good.,"Same ting, you guys no can work fo da real God an da money god.",1
321,"Same ting, you guys no can work fo da real God an da money god.","Dass why I stay tell you guys, no worry bout how you goin live, wat you goin eat, wat you goin drink, an wat you goin wear.",1
322,"Dass why I stay tell you guys, no worry bout how you goin live, wat you goin eat, wat you goin drink, an wat you goin wear.",Wat you tink?,1
323,Wat you tink?,You live ony fo eat?,1
324,You live ony fo eat?,No way!,1
325,No way!,Yoa body ony fo clotheses?,1
326,Yoa body ony fo clotheses?,Not even!,1
327,Not even!,Look da birds dat fly in da sky.,1
328,Look da birds dat fly in da sky.,"Dey no plant seed, get crops, an stash um, but yoa Faddah in da sky, he feed um.",1
329,"Dey no plant seed, get crops, an stash um, but yoa Faddah in da sky, he feed um.",Try tink!,1
330,Try tink!,You guys mo importan den dem.,1
331,You guys mo importan den dem.,Wat you worry fo?,1
332,Wat you worry fo?,You tink dat goin make you stay alive one mo hour?,1
333,You tink dat goin make you stay alive one mo hour?,No way!,1
334,No way!,"An yoa clotheses, how come you worry bout dat?",1
335,"An yoa clotheses, how come you worry bout dat?",Try tink!,1
336,Try tink!,"Da flowas dat grow in da field, how dey can grow?",1
337,"Da flowas dat grow in da field, how dey can grow?",Dey no work o make da clotheses dey wear.,1
338,Dey no work o make da clotheses dey wear.,"But I stay tell you, even King Solomon, wit all his awesome stuffs, he neva get awesome clotheses like da flowas.",1
339,"But I stay tell you, even King Solomon, wit all his awesome stuffs, he neva get awesome clotheses like da flowas.","Da grass inside da field stay grow today, but tomorra dey goin throw um inside da fire.",1
340,"Da grass inside da field stay grow today, but tomorra dey goin throw um inside da fire.","God give da grass clotheses lidat, so garans he goin give you guys clotheses.",1
341,"God give da grass clotheses lidat, so garans he goin give you guys clotheses.",You guys ony trus God litto bit!,1
342,You guys ony trus God litto bit!,"Az why, no go worry an tell, ‘Wat we goin eat?’ o ‘Wat we goin drink?’ o ‘Wat we goin wear?’ You know, da odda peopos all ova da world dat donno God, dey try get all dat kine stuff.",1
343,"Az why, no go worry an tell, ‘Wat we goin eat?’ o ‘Wat we goin drink?’ o ‘Wat we goin wear?’ You know, da odda peopos all ova da world dat donno God, dey try get all dat kine stuff.","But yoa Faddah inside da sky, he know wat you guys need.",1
344,"But yoa Faddah inside da sky, he know wat you guys need.","Main ting, make God Da One In Charge a you, cuz he da King.",1
345,"Main ting, make God Da One In Charge a you, cuz he da King.","Do da right ting jalike he do, an you guys goin get all da stuffs you need.",1
346,"Do da right ting jalike he do, an you guys goin get all da stuffs you need.","So no worry bout tomorra, cuz tomorra get plenny fo worry bout.",1
347,"So no worry bout tomorra, cuz tomorra get plenny fo worry bout.","No Make Like One Judge  (Luke :-, -)  “If you no like God judge you guys, no judge da odda guys.",1
348,"No Make Like One Judge  (Luke :-, -)  “If you no like God judge you guys, no judge da odda guys.","Da way you guys judge da odda guys, dass how God goin judge you guys too.",1
349,"Da way you guys judge da odda guys, dass how God goin judge you guys too.","An da rules you guys use fo judge, he goin use da same rules fo judge you guys too.",1
350,"An da rules you guys use fo judge, he goin use da same rules fo judge you guys too.",How come you try spock one small piece junk inside yoa braddah eye wen you know awready get one big two by four inside yoa eye.,1
351,How come you try spock one small piece junk inside yoa braddah eye wen you know awready get one big two by four inside yoa eye.,"An how you goin tell yoa braddah, ‘Eh, try let me pull da small piece junk outa yoa eye,’ wen you get one big two by four inside yoa eye?",1
352,"An how you goin tell yoa braddah, ‘Eh, try let me pull da small piece junk outa yoa eye,’ wen you get one big two by four inside yoa eye?",You tell one ting an den you do anodda!,1
353,You tell one ting an den you do anodda!,Firs you gotta take da big two by four outa yoa eye.,1
354,Firs you gotta take da big two by four outa yoa eye.,Den you can see good fo take da small piece junk outa yoa braddah eye.,1
355,Den you can see good fo take da small piece junk outa yoa braddah eye.,No give stuff dat stay spesho fo God to da guys dat goin talk bad bout um an goin wase um.,1
356,No give stuff dat stay spesho fo God to da guys dat goin talk bad bout um an goin wase um.,Cuz dey jalike da dogs dat goin turn aroun fo attack you guys.,1
357,Cuz dey jalike da dogs dat goin turn aroun fo attack you guys.,"An dey jalike da wild pigs—if you give um fancy kine jewelry dat worth plenny, dey ony goin walk all ova on top um.",1
358,"An dey jalike da wild pigs—if you give um fancy kine jewelry dat worth plenny, dey ony goin walk all ova on top um.",Den dey goin turn aroun an wase you guys.,1
359,Den dey goin turn aroun an wase you guys.,"Go aks God, an you goin get um.",1
360,"Go aks God, an you goin get um.","Go look, an you goin find um.",1
361,"Go look, an you goin find um.","Go knock, an God goin open da door fo you.",1
362,"Go knock, an God goin open da door fo you.","All da guys dat go aks, goin get.",1
363,"All da guys dat go aks, goin get.","All da guys dat go look fo someting, goin find um.",1
364,"All da guys dat go look fo someting, goin find um.","All da guys dat go knock on top da door, God goin open da door fo dem.",1
365,"All da guys dat go knock on top da door, God goin open da door fo dem.","If yoa boy go aks you fo bread, you goin give um one rock, o wat?",1
366,"If yoa boy go aks you fo bread, you goin give um one rock, o wat?","If he go aks you fo one fish, you goin give um one snake, o wat?",1
367,"If he go aks you fo one fish, you goin give um one snake, o wat?","Eh, no matta you guys no good, still yet you know how fo give good kine stuffs to yoa kids.",1
368,"Eh, no matta you guys no good, still yet you know how fo give good kine stuffs to yoa kids.","Fo shua den, yoa Faddah in da sky goin give good kine stuffs to da peopo dat aks him fo do someting fo dem.",1
369,"Fo shua den, yoa Faddah in da sky goin give good kine stuffs to da peopo dat aks him fo do someting fo dem.","Az why, wateva you guys like peopo fo do to you guys bumbye, make lidat to dem, same ting, now.",1
370,"Az why, wateva you guys like peopo fo do to you guys bumbye, make lidat to dem, same ting, now.","Dis eryting dat da Rules From God tell in da Bible, an eryting dat da guys dat talk fo God wen teach.",1
371,"Dis eryting dat da Rules From God tell in da Bible, an eryting dat da guys dat talk fo God wen teach.","Fo go inside God place, go inside thru da skinny gate.",1
372,"Fo go inside God place, go inside thru da skinny gate.",Get anodda gate dat stay wide an get plenny room.,1
373,Get anodda gate dat stay wide an get plenny room.,"Dass da gate fo da road fo bring you to Hell, an get plenny guys goin go dat way.",1
374,"Dass da gate fo da road fo bring you to Hell, an get plenny guys goin go dat way.",But da real gate stay skinny an da real road mo smalla.,1
375,But da real gate stay skinny an da real road mo smalla.,"Dass da one fo bring you to God dat goin make you live fo real kine, an ony litto bit guys goin pick dat road.",1
376,"Dass da one fo bring you to God dat goin make you live fo real kine, an ony litto bit guys goin pick dat road.",Watch out fo da guys dat tell dey talk fo God an teach stuff dass not true.,1
377,Watch out fo da guys dat tell dey talk fo God an teach stuff dass not true.,Dey ony bulaias.,1
378,Dey ony bulaias.,"Dey come by you guys an ack all good kine, but fo real kine, inside dey like eat you up, jalike dey wild dogs dat try fo look jalike dey sheeps.",1
379,"Dey come by you guys an ack all good kine, but fo real kine, inside dey like eat you up, jalike dey wild dogs dat try fo look jalike dey sheeps.",You goin know um by da kine stuff dey do.,1
380,You goin know um by da kine stuff dey do.,"No can pick da grape o da fig from da kine tree wit thorns, aah?",1
381,"No can pick da grape o da fig from da kine tree wit thorns, aah?","Da good kine tree goin give good kine fruit, an da no good kine tree goin give junk kine fruit.",1
382,"Da good kine tree goin give good kine fruit, an da no good kine tree goin give junk kine fruit.","Da good kine tree no goin give junk kine fruit, an da no good kine tree no goin give good kine fruit.",1
383,"Da good kine tree no goin give junk kine fruit, an da no good kine tree no goin give good kine fruit.","All da trees dat no give good kine fruit, dey cut um down an throw um on top da fire.",1
384,"All da trees dat no give good kine fruit, dey cut um down an throw um on top da fire.","From da kine stuff dey stay do, fo shua you goin know wat kine peopo dem.",1
385,"From da kine stuff dey stay do, fo shua you goin know wat kine peopo dem.","Goin get peopo dat stay tell me, ‘Eh Boss!",1
386,"Goin get peopo dat stay tell me, ‘Eh Boss!",Boss!’ But not all a dem goin get God in da sky fo dea King.,1
387,Boss!’ But not all a dem goin get God in da sky fo dea King.,"Ony da peopo dat do wat my Faddah in da sky like, dey goin get him fo dea King.",1
388,"Ony da peopo dat do wat my Faddah in da sky like, dey goin get him fo dea King.","Wen dat time come, plenny peopo goin tell me, ‘Eh, Boss, we tell erybody we yoa guys dat talk fo you, an dat make da bad kine spirits no bodda peopo no moa, an wen we do stuffs fo show yoa powa.’ I goin tell um strait, ‘Who you?",1
389,"Wen dat time come, plenny peopo goin tell me, ‘Eh, Boss, we tell erybody we yoa guys dat talk fo you, an dat make da bad kine spirits no bodda peopo no moa, an wen we do stuffs fo show yoa powa.’ I goin tell um strait, ‘Who you?",I donno you guys.,1
390,I donno you guys.,Beat it!,1
391,Beat it!,"So you know, whoeva hear wat I tell um fo do, an go do um, he jalike one smart guy dat make one plan, den he build his house on top solid rock.",1
392,"So you know, whoeva hear wat I tell um fo do, an go do um, he jalike one smart guy dat make one plan, den he build his house on top solid rock.","Da rain come, da riva flood, da wind come from all ova da place, an poun da house hard.",1
393,"Da rain come, da riva flood, da wind come from all ova da place, an poun da house hard.",But da house no fall down cuz he build um on top solid rock.,1
394,But da house no fall down cuz he build um on top solid rock.,"All da guys dat hear wat I tell um fo do, an no do um, dey jalike one guy dat no tink, an he build his house on top sand.",1
395,"All da guys dat hear wat I tell um fo do, an no do um, dey jalike one guy dat no tink, an he build his house on top sand.","Da rain come, da riva flood, an da wind come from all ova da place an poun da house hard.",1
396,"Da rain come, da riva flood, an da wind come from all ova da place an poun da house hard.","Az da house dat fall down an come wipe out!”  Jesus Teach Wit Plenny Powa   Wen Jesus pau teach, wat he teach da peopo blow dea mind cuz he teach wit plenny powa.",1
397,"Az da house dat fall down an come wipe out!”  Jesus Teach Wit Plenny Powa   Wen Jesus pau teach, wat he teach da peopo blow dea mind cuz he teach wit plenny powa.",He not jalike da teacha guys dat teach da Rules From God an no mo powa.,1
398,He not jalike da teacha guys dat teach da Rules From God an no mo powa.,"Jesus go down from da mountain, an plenny peopo go wit him.",1
399,"Jesus go down from da mountain, an plenny peopo go wit him.",Had one lepa guy go by him an go down in front him.,1
400,Had one lepa guy go by him an go down in front him.,"He tell, “Boss, if you like, try make me come good, aah?",1
401,"He tell, “Boss, if you like, try make me come good, aah?","jalike da way God like.” Jesus wen stick out his hand an touch him, an tell, “Okay, I do um.",1
402,"jalike da way God like.” Jesus wen stick out his hand an touch him, an tell, “Okay, I do um.",Come good.” Right den an dea da lepa guy come good.,1
403,Come good.” Right den an dea da lepa guy come good.,"Den Jesus tell him, “Make shua dat you no tell nobody bout dis.",1
404,"Den Jesus tell him, “Make shua dat you no tell nobody bout dis.",Go let da pries guy check you out.,1
405,Go let da pries guy check you out.,No foget make da kine sacrifice jalike Moses tell in da Rules From God.,1
406,No foget make da kine sacrifice jalike Moses tell in da Rules From God.,"Wen Jesus go inside Capernaum town, one captain fo da Rome army guys come by him fo beg um, “Boss, I get one worka guy dat stay home sick.",1
407,"Wen Jesus go inside Capernaum town, one captain fo da Rome army guys come by him fo beg um, “Boss, I get one worka guy dat stay home sick.","He no can move, an he stay suffa plenny.”  Jesus tell him, “Kay den.",1
408,"He no can move, an he stay suffa plenny.”  Jesus tell him, “Kay den.","I goin go yoa house fo make him come good.” But da captain tell, “Eh Boss, you know, I not good enuff fo you fo come inside my house.",1
409,"I goin go yoa house fo make him come good.” But da captain tell, “Eh Boss, you know, I not good enuff fo you fo come inside my house.","Ony tell ‘Go come good,’ den my worka guy goin come good.",1
410,"Ony tell ‘Go come good,’ den my worka guy goin come good.","You know, I get one army boss dat tell me wat fo do.",1
411,"You know, I get one army boss dat tell me wat fo do.",An I tell my army guys wat fo do.,1
412,An I tell my army guys wat fo do.,"I tell dis guy, ‘Go,’ an he go.",1
413,"I tell dis guy, ‘Go,’ an he go.","An I tell dat guy, ‘Go come,’ an he come.",1
414,"An I tell dat guy, ‘Go come,’ an he come.","An my slave guy, I tell um, ‘Do dis,’ an he do um.”  Jesus hear dat, an he tell da odda guys dat follow him, “Ho!",1
415,"An my slave guy, I tell um, ‘Do dis,’ an he do um.”  Jesus hear dat, an he tell da odda guys dat follow him, “Ho!",Dis guy get um!,1
416,Dis guy get um!,An I like tell you guys dis: no mo no Israel peopo dat trus me lidat!,1
417,An I like tell you guys dis: no mo no Israel peopo dat trus me lidat!,"An I like tell you guys one mo ting: wen God in da sky stay King, goin get plenny guys dat goin come from far away an all aroun, east side an west side, an dey all goin make big party togedda wit Abraham, Isaac, an Jacob.",1
418,"An I like tell you guys one mo ting: wen God in da sky stay King, goin get plenny guys dat goin come from far away an all aroun, east side an west side, an dey all goin make big party togedda wit Abraham, Isaac, an Jacob.","But goin get odda guys fo God suppose to be dea King, but dey no like um be dea King.",1
419,"But goin get odda guys fo God suppose to be dea King, but dey no like um be dea King.",An den he goin throw um outside inside da dark.,1
420,An den he goin throw um outside inside da dark.,"Ova dea dey goin cry plenny an grind dea teet cuz dey so huhu an futless.”  Den Jesus tell da captain, “Go.",1
421,"Ova dea dey goin cry plenny an grind dea teet cuz dey so huhu an futless.”  Den Jesus tell da captain, “Go.","Jalike how you stay trus me, dass how goin be fo you now.” Dat same time, da worka guy come good.",1
422,"Jalike how you stay trus me, dass how goin be fo you now.” Dat same time, da worka guy come good.",Den Jesus go Peter house.,1
423,Den Jesus go Peter house.,"He go inside, an see Peter muddah-in-law on top da bed.",1
424,"He go inside, an see Peter muddah-in-law on top da bed.",She get one feva.,1
425,She get one feva.,"An wen Jesus touch her hand, her feva pau.",1
426,"An wen Jesus touch her hand, her feva pau.",She get up an she bring food fo Jesus dem.,1
427,She get up an she bring food fo Jesus dem.,"Afta da sun go down, den da peopo dea bring plenny guys dat get bad kine spirits dat stay take ova dem.",1
428,"Afta da sun go down, den da peopo dea bring plenny guys dat get bad kine spirits dat stay take ova dem.","Jesus tell da bad kine spirits, “Let um go!” an dey let um go.",1
429,"Jesus tell da bad kine spirits, “Let um go!” an dey let um go.",He make all da sick peopo come good.,1
430,He make all da sick peopo come good.,"Bumbye, Jesus see choke peopo aroun him.",1
431,"Bumbye, Jesus see choke peopo aroun him.",He tell his guys fo go ova da odda side a da lake.,1
432,He tell his guys fo go ova da odda side a da lake.,"One teacha guy dat teach da Rules From God come by him, an tell, “Teacha, I goin go wit you wea evas you go.”  Jesus tell him, “Da foxes get hole fo house, an da birds in da sky get nes.",1
433,"One teacha guy dat teach da Rules From God come by him, an tell, “Teacha, I goin go wit you wea evas you go.”  Jesus tell him, “Da foxes get hole fo house, an da birds in da sky get nes.","But me, da Fo Real Kine Guy, I no mo house fo lay down.”  Anodda guy dat Jesus stay teach tell him, “Eh, Boss, try let me go home firs.",1
434,"But me, da Fo Real Kine Guy, I no mo house fo lay down.”  Anodda guy dat Jesus stay teach tell him, “Eh, Boss, try let me go home firs.",I no can go wit you till afta my faddah mahke.,1
435,I no can go wit you till afta my faddah mahke.,"Gotta bury um, aah?”  But Jesus tell him, “Jus come wit me an be my guy!",1
436,"Gotta bury um, aah?”  But Jesus tell him, “Jus come wit me an be my guy!",Jesus an his guys go inside one boat.,1
437,Jesus an his guys go inside one boat.,"Den had one big storm ova dea, an da waves stay bus ova da boat.",1
438,"Den had one big storm ova dea, an da waves stay bus ova da boat.",But Jesus still yet stay sleeping.,1
439,But Jesus still yet stay sleeping.,"His guys go wake him up, an tell him, “Eh, Boss!",1
440,"His guys go wake him up, an tell him, “Eh, Boss!",Get us outa dis!,1
441,Get us outa dis!,"We goin mahke!” But he tell, “How come you guys sked?",1
442,"We goin mahke!” But he tell, “How come you guys sked?","You guys ony trus me litto bit, o wat?!” Den he get up.",1
443,"You guys ony trus me litto bit, o wat?!” Den he get up.",He scold all da winds an da waves.,1
444,He scold all da winds an da waves.,Den eryting come calm.,1
445,Den eryting come calm.,"His guys, dat blow dea mind, an dey tell, “Eh, wea dis guy from?",1
446,"His guys, dat blow dea mind, an dey tell, “Eh, wea dis guy from?","He go da odda side a da lake, ova dea wea da Gadara peopo get dea land.",1
447,"He go da odda side a da lake, ova dea wea da Gadara peopo get dea land.",Had two guys dea dat da bad kine spirits take um ova.,1
448,Had two guys dea dat da bad kine spirits take um ova.,"Dem guys, dey ack so wild, jalike dey pupule.",1
449,"Dem guys, dey ack so wild, jalike dey pupule.",Dass why nobody strong enuff fo go dat road.,1
450,Dass why nobody strong enuff fo go dat road.,Dey live ova dea wea da mahke peopo stay buried.,1
451,Dey live ova dea wea da mahke peopo stay buried.,"Da two guys come outa dea, an den dey go by Jesus.",1
452,"Da two guys come outa dea, an den dey go by Jesus.","An dey yell, “Wat you like do to us, Jesus?",1
453,"An dey yell, “Wat you like do to us, Jesus?",You God Boy!,1
454,You God Boy!,"You come hea fo make us suffa befo da time come, o wat?”  Had plenny pigs nea dea, grinding.",1
455,"You come hea fo make us suffa befo da time come, o wat?”  Had plenny pigs nea dea, grinding.","Da bad kine spirits beg Jesus, “Wen you goin make us let go da guy, we like go inside da pigs an take um ova.”  He tell um, “Go.” So dey let go da guys, an take ova da pigs.",1
456,"Da bad kine spirits beg Jesus, “Wen you goin make us let go da guy, we like go inside da pigs an take um ova.”  He tell um, “Go.” So dey let go da guys, an take ova da pigs.",An you know wat?,1
457,An you know wat?,"All da pigs run down one steep hill an fall ova da cliff inside da lake, an drown inside da watta.",1
458,"All da pigs run down one steep hill an fall ova da cliff inside da lake, an drown inside da watta.","Den da pig guys run, an go inside da town, an tell erybody wat wen happen.",1
459,"Den da pig guys run, an go inside da town, an tell erybody wat wen happen.",Dey tell bout da guys dat get da bad kine spirits too.,1
460,Dey tell bout da guys dat get da bad kine spirits too.,All da peopo from inside da town go out fo see Jesus.,1
461,All da peopo from inside da town go out fo see Jesus.,"An wen dey see him, dey beg um fo go way from dea.",1
462,"An wen dey see him, dey beg um fo go way from dea.","Jesus go inside da boat fo go back da odda side a da lake, an he come by da town wea he live.",1
463,"Jesus go inside da boat fo go back da odda side a da lake, an he come by da town wea he live.",Had some guys dat bring one guy on top one mat fo go by Jesus.,1
464,Had some guys dat bring one guy on top one mat fo go by Jesus.,"Da guy, he no can move, notting.",1
465,"Da guy, he no can move, notting.","Jesus see dat, an he figga, “Cuz dese guys trus me fo real kine, I goin make dea fren come good!” Den he tell da sick guy, “Eh, you, come strong!",1
466,"Jesus see dat, an he figga, “Cuz dese guys trus me fo real kine, I goin make dea fren come good!” Den he tell da sick guy, “Eh, you, come strong!",You know all da kine bad stuff you wen do?,1
467,You know all da kine bad stuff you wen do?,"I tell you now, da shame fo all dat, pau awready!” But get some teacha guys dea dat teach da Rules From God.",1
468,"I tell you now, da shame fo all dat, pau awready!” But get some teacha guys dea dat teach da Rules From God.","Dey tink, “Dis guy talk bad bout God!”  But Jesus know wat dey tink.",1
469,"Dey tink, “Dis guy talk bad bout God!”  But Jesus know wat dey tink.","He tell, “How come you guys tink bad kine stuff lidat?",1
470,"He tell, “How come you guys tink bad kine stuff lidat?","I like show proof to you guys, dat I da Guy Dass fo Real, an I get da right inside dis world fo let peopo go an hemo da shame dat dey get fo da bad kine stuff dey wen do.",1
471,"I like show proof to you guys, dat I da Guy Dass fo Real, an I get da right inside dis world fo let peopo go an hemo da shame dat dey get fo da bad kine stuff dey wen do.","But, easy fo talk bout hemo da shame—anybody can talk lidat.",1
472,"But, easy fo talk bout hemo da shame—anybody can talk lidat.",But not easy fo do um.,1
473,But not easy fo do um.,"Same ting, easy fo tell one sick guy dat no can move, ‘Eh, stan up an move aroun!’—anybody can talk lidat.",1
474,"Same ting, easy fo tell one sick guy dat no can move, ‘Eh, stan up an move aroun!’—anybody can talk lidat.",But not easy fo do um.,1
475,But not easy fo do um.,"But now, I goin show proof to you guys—I goin make dis sick guy come strong.”  Dass why he tell da guy, “Eh, get up!",1
476,"But now, I goin show proof to you guys—I goin make dis sick guy come strong.”  Dass why he tell da guy, “Eh, get up!","Take yoa mat an go home awready!” Right den an dea, da guy get up an go home.",1
477,"Take yoa mat an go home awready!” Right den an dea, da guy get up an go home.","All da peopo see dat, an dey come real sked.",1
478,"All da peopo see dat, an dey come real sked.","An dey tell how awesome God stay, cuz he da kine God dat give peopo dat kine powa.",1
479,"An dey tell how awesome God stay, cuz he da kine God dat give peopo dat kine powa.",Den Jesus go way from dea.,1
480,Den Jesus go way from dea.,"He spock one guy name Matthew, dat stay inside da tax place fo colleck money fo da govmen.",1
481,"He spock one guy name Matthew, dat stay inside da tax place fo colleck money fo da govmen.","Jesus tell um, “Go come wit me!",1
482,"Jesus tell um, “Go come wit me!","Be one a my guys!” Den Matthew get up, an go wit him.",1
483,"Be one a my guys!” Den Matthew get up, an go wit him.",Dat time Jesus go Matthew house fo eat.,1
484,Dat time Jesus go Matthew house fo eat.,Plenny tax guys an odda kine peopo dat get one bad rep jalike dem wen sit down fo eat wit Jesus an his guys.,1
485,Plenny tax guys an odda kine peopo dat get one bad rep jalike dem wen sit down fo eat wit Jesus an his guys.,"Da Pharisee guys see dat, an dey tell Jesus guys, “Yoa teacha, how come he stay eat wit da tax guys an odda kine peopo dat get one bad rep jalike dem?”  Jesus hear dat, an he tell um, “Da guys dat not sick no need docta, ony da sick guys need docta.",1
486,"Da Pharisee guys see dat, an dey tell Jesus guys, “Yoa teacha, how come he stay eat wit da tax guys an odda kine peopo dat get one bad rep jalike dem?”  Jesus hear dat, an he tell um, “Da guys dat not sick no need docta, ony da sick guys need docta.","Go figga wat Hosea, da guy dat talk fo God, wen tell befo time, ‘I like my peopo give chance to each odda.",1
487,"Go figga wat Hosea, da guy dat talk fo God, wen tell befo time, ‘I like my peopo give chance to each odda.",Dat mo betta den jus make one sacrifice inside da temple.’ Dass wat God tell.,1
488,Dat mo betta den jus make one sacrifice inside da temple.’ Dass wat God tell.,"But me, I neva come fo tell da guys dat erytime do wat God tell um fo do, fo come my guys, but I wen come fo da peopo dat get one bad rep.”  How Come Jesus Guys No Skip Food Fo Dem Pray?",1
489,"But me, I neva come fo tell da guys dat erytime do wat God tell um fo do, fo come my guys, but I wen come fo da peopo dat get one bad rep.”  How Come Jesus Guys No Skip Food Fo Dem Pray?",Had guys John Da Baptiza Guy was dea teacha.,1
490,Had guys John Da Baptiza Guy was dea teacha.,"Dey come by Jesus, an tell him, “How come us guys skip food wen us pray, an da Pharisee guys skip food wen dey pray, but da guys you stay teach, dey no skip food, but still yet dey pray?”  Jesus tell um, “Wat you tink?",1
491,"Dey come by Jesus, an tell him, “How come us guys skip food wen us pray, an da Pharisee guys skip food wen dey pray, but da guys you stay teach, dey no skip food, but still yet dey pray?”  Jesus tell um, “Wat you tink?",You go one wedding an make sad face an cry wen da guy dat stay get married stay dea?,1
492,You go one wedding an make sad face an cry wen da guy dat stay get married stay dea?,No way!,1
493,No way!,"Bumbye, da time goin come wen dey goin take away da guy dat stay get married, an den, dat time, his frenz goin skip food.",1
494,"Bumbye, da time goin come wen dey goin take away da guy dat stay get married, an den, dat time, his frenz goin skip food.","No Mix Da Ol Kine Teaching Wit Da New Kine Teaching  “Fo fix up one ol puka clothes, you no goin take one new piece cloth dat no shrink yet fo cova da puka.",1
495,"No Mix Da Ol Kine Teaching Wit Da New Kine Teaching  “Fo fix up one ol puka clothes, you no goin take one new piece cloth dat no shrink yet fo cova da puka.","You do dat, den wen you go wash um, da new piece goin shrink an make one mo big puka, an you make da ol clothes mo worse.",1
496,"You do dat, den wen you go wash um, da new piece goin shrink an make one mo big puka, an you make da ol clothes mo worse.","Same ting, you no goin put grape juice fo make wine inside one ol kine ledda bag an close um fo let um ferment.",1
497,"Same ting, you no goin put grape juice fo make wine inside one ol kine ledda bag an close um fo let um ferment.","You do dat, da new wine goin ferment an bus da ol wine bag, an da wine goin spill out.",1
498,"You do dat, da new wine goin ferment an bus da ol wine bag, an da wine goin spill out.",Da ol ledda no good no moa.,1
499,Da ol ledda no good no moa.,"Mo betta, you put da grape juice inside one new kine ledda bag.",1
500,"Mo betta, you put da grape juice inside one new kine ledda bag.","Wen he stay tell dat, one leada guy go dea an go down in front Jesus, an tell, “My girl jus mahke.",1
501,"Wen he stay tell dat, one leada guy go dea an go down in front Jesus, an tell, “My girl jus mahke.",Try come an put yoa hand on top her.,1
502,Try come an put yoa hand on top her.,"Den she goin come back alive.”  Jesus go wit him, an da guys he stay teach go too.",1
503,"Den she goin come back alive.”  Jesus go wit him, an da guys he stay teach go too.",An you know wat?,1
504,An you know wat?,"Ova dea, had one wahine dat stay bleed twelve year.",1
505,"Ova dea, had one wahine dat stay bleed twelve year.","She figga, “If I ony touch Jesus clotheses, I know I goin come good.” Dass why she go behind Jesus, an touch his clotheses.",1
506,"She figga, “If I ony touch Jesus clotheses, I know I goin come good.” Dass why she go behind Jesus, an touch his clotheses.","Jesus turn aroun, an spock her behind him, an he tell, “Sistah, come strong!",1
507,"Jesus turn aroun, an spock her behind him, an he tell, “Sistah, come strong!","You trus me, dass why you come good awready.” An right den an dea she come good.",1
508,"You trus me, dass why you come good awready.” An right den an dea she come good.","Wen Jesus come nea da leada guy house, he see da guys stay playing funeral kine music.",1
509,"Wen Jesus come nea da leada guy house, he see da guys stay playing funeral kine music.",Erybody stay make big noise an stay crying plenny.,1
510,Erybody stay make big noise an stay crying plenny.,"He tell um, “Erybody go way!",1
511,"He tell um, “Erybody go way!","Da girl neva mahke, she ony stay sleeping.” But da peopo make fun a him.",1
512,"Da girl neva mahke, she ony stay sleeping.” But da peopo make fun a him.",He sen um all outside.,1
513,He sen um all outside.,"Den he go inside, an hold da girl hand, an she come back alive.",1
514,"Den he go inside, an hold da girl hand, an she come back alive.",Da peopo all ova da place ova dea hear bout dis.,1
515,Da peopo all ova da place ova dea hear bout dis.,Jesus Make Two Blind Guys See  Jesus go way from dea.,1
