,first,second,label
371,"Wen Jedus come down fom de high hill, a whole heapa people beena folla um.",An one man been dey wa been sick wid leposy.,1
372,An one man been dey wa been sick wid leposy.,E come an kneel down pon de groun fo Jedus.,1
373,E come an kneel down pon de groun fo Jedus.,"E beg um say, “Sah, ef ya gree fa do um, ya able fa mek me clean!”  Jedus scretch out e han an tetch um say, “A wahn fa do um.",1
374,"E beg um say, “Sah, ef ya gree fa do um, ya able fa mek me clean!”  Jedus scretch out e han an tetch um say, “A wahn fa do um.","A mek ya clean!” Same time, de leposy gone, an de man been well.",1
375,"A mek ya clean!” Same time, de leposy gone, an de man been well.","Den Jedus chaage um say, “See yah, mus dohn tell nobody bout dis.",1
376,"Den Jedus chaage um say, “See yah, mus dohn tell nobody bout dis.","Mus go ta de Jew priest an leh um see dat ya all well now, an offa de sacrifice wa Moses done chaage de people fa mek.",1
377,"Mus go ta de Jew priest an leh um see dat ya all well now, an offa de sacrifice wa Moses done chaage de people fa mek.","Dat gwine mek ebrybody know ya all well now fa sho.”  De Roman Offisa wa Bleebe  Luke :-  Wen Jedus git ta Capernaum, one Roman offisa gone meet um.",1
378,"Dat gwine mek ebrybody know ya all well now fa sho.”  De Roman Offisa wa Bleebe  Luke :-  Wen Jedus git ta Capernaum, one Roman offisa gone meet um.",E beg Jedus fa hep um.,1
379,E beg Jedus fa hep um.,"E beg um say, “Lawd, me saabant bad off sick.",1
380,"E beg um say, “Lawd, me saabant bad off sick.","E da leddown een de house, an e cyahn moob.",1
381,"E da leddown een de house, an e cyahn moob.","E da suffa too bad.”  Jedus tell de offisa say, “A gwine ta ya house an mek um well.”  Bot de offisa say, “No, Lawd!",1
382,"E da suffa too bad.”  Jedus tell de offisa say, “A gwine ta ya house an mek um well.”  Bot de offisa say, “No, Lawd!",A ain fit fa hab ya come eenta me house.,1
383,A ain fit fa hab ya come eenta me house.,"Bot jes say de wod, an me saabant gwine git heal.",1
384,"Bot jes say de wod, an me saabant gwine git heal.","A mesef a man onda tority ob offisa wa oba me, an A hab tority oba oda sodja dem wa onda me.",1
385,"A mesef a man onda tority ob offisa wa oba me, an A hab tority oba oda sodja dem wa onda me.","A tell one say, ‘Mus go!’ an e gone.",1
386,"A tell one say, ‘Mus go!’ an e gone.","An A tell noda one say, ‘Mus come!’ an e come.",1
387,"An A tell noda one say, ‘Mus come!’ an e come.","An A tell me saabant say, ‘Mus do dis wok!’ an e do um.”  Wen Jedus yeh wa de offisa say, e been scruck.",1
388,"An A tell me saabant say, ‘Mus do dis wok!’ an e do um.”  Wen Jedus yeh wa de offisa say, e been scruck.","E tell de people wa beena folla um, say, “A da tell oona fa true.",1
389,"E tell de people wa beena folla um, say, “A da tell oona fa true.",A ain neba see nobody yah een all ob Israel wa hab fait like dis man yah.,1
390,A ain neba see nobody yah een all ob Israel wa hab fait like dis man yah.,"A da tell oona, plenty people gwine come fom all oba de wol, fom de east an fom de west.",1
391,"A da tell oona, plenty people gwine come fom all oba de wol, fom de east an fom de west.","Dey gwine seddown wid Abraham, Isaac an Jacob een dey place ta de feas weh God da rule een heaben.",1
392,"Dey gwine seddown wid Abraham, Isaac an Jacob een dey place ta de feas weh God da rule een heaben.","Bot God gwine sen way dem wa ain onda e rule, out eenta de daak place weh dey gwine cry an grine dey teet.” Den Jedus tell de Roman offisa say, “Ya mus go ta ya house.",1
393,"Bot God gwine sen way dem wa ain onda e rule, out eenta de daak place weh dey gwine cry an grine dey teet.” Den Jedus tell de Roman offisa say, “Ya mus go ta ya house.","Jes wa ya bleebe, dat wa gwine happen.”  An de offisa saabant, e done git well dat same time wiles Jedus beena taak ta de offisa.",1
394,"Jes wa ya bleebe, dat wa gwine happen.”  An de offisa saabant, e done git well dat same time wiles Jedus beena taak ta de offisa.","Jedus Heal Peter Wife Modda, an Plenty Oda People  Mark :-; Luke :-  Jedus gone ta Peter house, an e see de modda ob Peter wife sick een de bed wid de feba.",1
395,"Jedus Heal Peter Wife Modda, an Plenty Oda People  Mark :-; Luke :-  Jedus gone ta Peter house, an e see de modda ob Peter wife sick een de bed wid de feba.","Jedus tetch de ooman han, an de feba lef um.",1
396,"Jedus tetch de ooman han, an de feba lef um.",An e git op an staat fa fix sompin fa Jedus fa nyam.,1
397,An e git op an staat fa fix sompin fa Jedus fa nyam.,"Dat ebenin, people come ta Jedus da bring plenty people wa got ebil sperit eenside um.",1
398,"Dat ebenin, people come ta Jedus da bring plenty people wa got ebil sperit eenside um.","Jedus dribe out dem ebil sperit wid de wod wa e say, an e mek all de sick people well.",1
399,"Jedus dribe out dem ebil sperit wid de wod wa e say, an e mek all de sick people well.","All dem ting yah dat Jedus do, dey happen fa mek come true wa de prophet Isaiah been say.",1
400,"All dem ting yah dat Jedus do, dey happen fa mek come true wa de prophet Isaiah been say.","E say, “E tek way all we ailment.",1
401,"E say, “E tek way all we ailment.","E cyaa off all we sickness.”  Dem dat Folla Jedus Mus Dohn Look Back  Luke :-  Jedus see all de crowd roun um, an e gii orda ta e ciple dem, say mus git ready fa cross oba ta de oda side ob de lake.",1
402,"E cyaa off all we sickness.”  Dem dat Folla Jedus Mus Dohn Look Back  Luke :-  Jedus see all de crowd roun um, an e gii orda ta e ciple dem, say mus git ready fa cross oba ta de oda side ob de lake.","Den one Jew Law teacha come ta um an say, “Teacha, A gwine folla ya wehsoneba ya gwine go.”  Jedus tell um say, “De fox got hole een de groun, an de bod wa fly roun op een de air, dey got nes.",1
403,"Den one Jew Law teacha come ta um an say, “Teacha, A gwine folla ya wehsoneba ya gwine go.”  Jedus tell um say, “De fox got hole een de groun, an de bod wa fly roun op een de air, dey got nes.","Bot de Man wa Come fom God ain got noweh fa lay e head fa res.”  One oda man wa beena gone long wid Jedus, e tell Jedus say, “Sah, A gwine folla ya, bot fus leh me go an bury me fada.”  Jedus ansa um say, “Ya mus folla me.",1
404,"Bot de Man wa Come fom God ain got noweh fa lay e head fa res.”  One oda man wa beena gone long wid Jedus, e tell Jedus say, “Sah, A gwine folla ya, bot fus leh me go an bury me fada.”  Jedus ansa um say, “Ya mus folla me.","Leh dem wa dead bury dey own dead.”  Jedus Chaage de Wind an de Wata fa Stan Still  Mark :-; Luke :-  Jedus git eenta de boat, an e ciple dem folla um.",1
405,"Leh dem wa dead bury dey own dead.”  Jedus Chaage de Wind an de Wata fa Stan Still  Mark :-; Luke :-  Jedus git eenta de boat, an e ciple dem folla um.","An jes dat fast, a big wind come an blow oba de lake.",1
406,"An jes dat fast, a big wind come an blow oba de lake.",E mek de swellin wata come eenta de boat til e mos sink.,1
407,E mek de swellin wata come eenta de boat til e mos sink.,Bot Jedus beena sleep.,1
408,Bot Jedus beena sleep.,De ciple dem gone an wake Jedus op.,1
409,De ciple dem gone an wake Jedus op.,"Dey say, “Lawd, sabe we!",1
410,"Dey say, “Lawd, sabe we!","We gwine git drown!”  Jedus ansa say, “Hoccome oona so scaid?",1
411,"We gwine git drown!”  Jedus ansa say, “Hoccome oona so scaid?",Oona ain got bot jes a leeleetle fait een me!” Den Jedus git op an e chaage de big wind an de swellin wata.,1
412,Oona ain got bot jes a leeleetle fait een me!” Den Jedus git op an e chaage de big wind an de swellin wata.,Jes den ebryting calm right down.,1
413,Jes den ebryting calm right down.,De man dem been stonish.,1
414,De man dem been stonish.,"Dey aks one noda say, “Who dis man yah?",1
415,"Dey aks one noda say, “Who dis man yah?","E da chaage eben de wind an de wata, tell um wa fa do, an dey do um!”  Jedus Mek de Ebil Sperit Dem Come Outta Two Gadarene Man  Mark :-; Luke :-  Jedus cross ta de oda side ob de lake ta de arie weh de Gadarene people lib.",1
416,"E da chaage eben de wind an de wata, tell um wa fa do, an dey do um!”  Jedus Mek de Ebil Sperit Dem Come Outta Two Gadarene Man  Mark :-; Luke :-  Jedus cross ta de oda side ob de lake ta de arie weh de Gadarene people lib.","Wen e git dey, two man wid ebil sperit da lib eenside um come outta de grabeyaad fa meet um.",1
417,"Wen e git dey, two man wid ebil sperit da lib eenside um come outta de grabeyaad fa meet um.",Dem man been so wile dat nobody ain been able fa pass by dat way.,1
418,Dem man been so wile dat nobody ain been able fa pass by dat way.,"Dey holla loud say, “Ya de Son ob God!",1
419,"Dey holla loud say, “Ya de Son ob God!",Wa bidness ya got wid we?,1
420,Wa bidness ya got wid we?,"Ya come yah fa mek we suffa fo de time wen God gwine toment we?”  Now den, a heapa hog beena nyam pon a hill dey.",1
421,"Ya come yah fa mek we suffa fo de time wen God gwine toment we?”  Now den, a heapa hog beena nyam pon a hill dey.","Dem ebil sperit da beg Jedus say, “Ef ya gwine dribe we outta de man dem, leh we go eenside dem hog.”  Jedus tell um say, “Oona git way fom yah!” So de ebil sperit dem come outta de two man an gone eenside de hog dem.",1
422,"Dem ebil sperit da beg Jedus say, “Ef ya gwine dribe we outta de man dem, leh we go eenside dem hog.”  Jedus tell um say, “Oona git way fom yah!” So de ebil sperit dem come outta de two man an gone eenside de hog dem.",Den all de hog ron down de side ob de steep hill like sompin wile.,1
423,Den all de hog ron down de side ob de steep hill like sompin wile.,Dey ron eenta de lake an git drown.,1
424,Dey ron eenta de lake an git drown.,De people wa beena mind de hog dem ron off an gone ta de town.,1
425,De people wa beena mind de hog dem ron off an gone ta de town.,Dey tell de people all de nyews an wa done happen ta de man dem wa been hab ebil sperit eenside um.,1
426,Dey tell de people all de nyews an wa done happen ta de man dem wa been hab ebil sperit eenside um.,Den all de people een de town gone fa meet Jedus.,1
427,Den all de people een de town gone fa meet Jedus.,"Wen dey shim, dey beg Jedus fa go way fom dey.",1
428,"Wen dey shim, dey beg Jedus fa go way fom dey.","Jedus git eenta a boat an cross ta de oda side de lake, an e come ta e own town.",1
429,"Jedus git eenta a boat an cross ta de oda side de lake, an e come ta e own town.","Some man dem come long da tote one man wa paralyze, pon e bed.",1
430,"Some man dem come long da tote one man wa paralyze, pon e bed.","Wen Jedus see dat dey bleebe fa true dat e gwine heal de man, e tell de sick man say, “Me son, ya mus dohn warry.",1
431,"Wen Jedus see dat dey bleebe fa true dat e gwine heal de man, e tell de sick man say, “Me son, ya mus dohn warry.","Ya sin done been fagib.”  Wen dey yeh dat, some de Law teacha dem say ta deysef, “Dis man Jedus da hole God cheap!”  Jedus know wa de Law teacha dem beena tink bout, so e tell um say, “Wa mek oona tink bad ting een oona haat?",1
432,"Ya sin done been fagib.”  Wen dey yeh dat, some de Law teacha dem say ta deysef, “Dis man Jedus da hole God cheap!”  Jedus know wa de Law teacha dem beena tink bout, so e tell um say, “Wa mek oona tink bad ting een oona haat?","Fa sho, e mo easy fa tell dis man say, ‘Ya sin done been fagib’ den fa chaage um say, ‘Git op an waak’ ainty?",1
433,"Fa sho, e mo easy fa tell dis man say, ‘Ya sin done been fagib’ den fa chaage um say, ‘Git op an waak’ ainty?","A gwine show oona dat de Man wa Come fom God hab tority een dis wol fa fagib people sin.” Den Jedus tell de paralyze man say, “Git op, tek ya bed an go home!”  De man git op an gone home.",1
434,"A gwine show oona dat de Man wa Come fom God hab tority een dis wol fa fagib people sin.” Den Jedus tell de paralyze man say, “Git op, tek ya bed an go home!”  De man git op an gone home.","Wen de crowd see wa happen, dey been cyaa way.",1
435,"Wen de crowd see wa happen, dey been cyaa way.",An dey praise God cause e gii a man dis kinda tority.,1
436,An dey praise God cause e gii a man dis kinda tority.,Jedus Call Matthew fa Folla Um  Mark :-; Luke :-  Jedus lef de place weh e been.,1
437,Jedus Call Matthew fa Folla Um  Mark :-; Luke :-  Jedus lef de place weh e been.,"Wiles e beena gwine, e see one man name Matthew, wa da geda tax, da seddown ta e office.",1
438,"Wiles e beena gwine, e see one man name Matthew, wa da geda tax, da seddown ta e office.","Jedus tell um say, “Come folla me.” An e git op an gone folla Jedus.",1
439,"Jedus tell um say, “Come folla me.” An e git op an gone folla Jedus.",Jedus beena seddown fa nyam een Matthew house.,1
440,Jedus beena seddown fa nyam een Matthew house.,"Plenty people wa da geda tax come, long wid oda people wa de Jew leada dem say ain fit fa mix wid de Jew people.",1
441,"Plenty people wa da geda tax come, long wid oda people wa de Jew leada dem say ain fit fa mix wid de Jew people.","An dey all seddown, da nyam wid Jedus an e ciple dem.",1
442,"An dey all seddown, da nyam wid Jedus an e ciple dem.","Wen some Pharisee see dat, dey aks e ciple dem say, “Oona teacha ain oughta nyam wid dem kinda people, ainty?”  Jedus yeh wa dey say, so e tell um say, “Dem wa well ain need no docta.",1
443,"Wen some Pharisee see dat, dey aks e ciple dem say, “Oona teacha ain oughta nyam wid dem kinda people, ainty?”  Jedus yeh wa dey say, so e tell um say, “Dem wa well ain need no docta.",Jes dem wa sick need um.,1
444,Jes dem wa sick need um.,"Oona mus go an find out wa dey mean wen dey write say, ‘God wahn people fa hab mussy pon oda people.",1
445,"Oona mus go an find out wa dey mean wen dey write say, ‘God wahn people fa hab mussy pon oda people.",E ain wahn jes dem animal sacrifice wa oona da mek.’ A ain come fa call dem wa tink dey da waak scraight wid God.,1
446,E ain wahn jes dem animal sacrifice wa oona da mek.’ A ain come fa call dem wa tink dey da waak scraight wid God.,"A come fa call de sinna dem.”  Jedus Laan de People How fa Fast fa Woshup God  Mark :-; Luke :-  John ciple dem come ta Jedus an aks um say, “Hoccome we an de Pharisee dem da fast, bot ya own ciple dem, dey ain fast?”  Jedus ansa um say, “Wen people come ta a weddin, dey ain gwine be saaful long as de groom dey wid um.",1
447,"A come fa call de sinna dem.”  Jedus Laan de People How fa Fast fa Woshup God  Mark :-; Luke :-  John ciple dem come ta Jedus an aks um say, “Hoccome we an de Pharisee dem da fast, bot ya own ciple dem, dey ain fast?”  Jedus ansa um say, “Wen people come ta a weddin, dey ain gwine be saaful long as de groom dey wid um.",Bot de time gwine come wen de groom gwine be tek way fom mongst um.,1
448,Bot de time gwine come wen de groom gwine be tek way fom mongst um.,Dat de time wen dey gwine fast.,1
449,Dat de time wen dey gwine fast.,"Ain nobody gwine cut piece fom nyew closs wa ain neba been wash fa shrink, an nyuse um fa patch e ole cloes, cause wen de patch shrink e gwine pull, an den de teah gwine be eben wossa.",1
450,"Ain nobody gwine cut piece fom nyew closs wa ain neba been wash fa shrink, an nyuse um fa patch e ole cloes, cause wen de patch shrink e gwine pull, an den de teah gwine be eben wossa.",Ain nobody gwine tek ole bottle an pit nyew wine een um wiles de wine still da draw.,1
451,Ain nobody gwine tek ole bottle an pit nyew wine een um wiles de wine still da draw.,"Cause ef e do dat, dat wine gwine buss open de ole bottle.",1
452,"Cause ef e do dat, dat wine gwine buss open de ole bottle.",De wine gwine waste an de ole bottle gwine git ruint too.,1
453,De wine gwine waste an de ole bottle gwine git ruint too.,"Stead ob dat, dey mus pit nyew wine een nyew bottle wa ain gwine broke op, an de wine ain gwine waste needa.”  Jedus Heal de Dead Gyal an de Ooman wa Tetch E Cloes  Mark :-; Luke :-  Jedus still beena taak ta dem wen one leada een de Jew meetin house come an kneel down ta Jedus foot.",1
454,"Stead ob dat, dey mus pit nyew wine een nyew bottle wa ain gwine broke op, an de wine ain gwine waste needa.”  Jedus Heal de Dead Gyal an de Ooman wa Tetch E Cloes  Mark :-; Luke :-  Jedus still beena taak ta dem wen one leada een de Jew meetin house come an kneel down ta Jedus foot.","E beg Jedus say, “Me daughta mos dead.",1
455,"E beg Jedus say, “Me daughta mos dead.","Bot do please, come an pit ya han pon um an pray fa um.",1
456,"Bot do please, come an pit ya han pon um an pray fa um.","Den e gwine lib.”  So Jedus git op an folla dat leada, an e ciple dem gone long wid um too.",1
457,"Den e gwine lib.”  So Jedus git op an folla dat leada, an e ciple dem gone long wid um too.","Jes den, one sick ooman wa beena bleed fa tweb yeah, e come op hine Jedus an tetch de edge ob Jedus cloes.",1
458,"Jes den, one sick ooman wa beena bleed fa tweb yeah, e come op hine Jedus an tetch de edge ob Jedus cloes.","De ooman beena say een e haat, “Ef A jes tetch e cloes, A gwine git heal.”  Jedus ton roun.",1
459,"De ooman beena say een e haat, “Ef A jes tetch e cloes, A gwine git heal.”  Jedus ton roun.","E see de ooman an tell um say, “Me daughta, ya mus dohn warry!",1
460,"E see de ooman an tell um say, “Me daughta, ya mus dohn warry!","Cause ya bleebe, ya done been heal.” Dat same time e been heal.",1
461,"Cause ya bleebe, ya done been heal.” Dat same time e been heal.","Wen Jedus git ta de leada house an gone een, e see de people dem wa beena gwine fa play flute fa de buryin an ebrybody wa beena weep an wail loud fa de chile.",1
462,"Wen Jedus git ta de leada house an gone een, e see de people dem wa beena gwine fa play flute fa de buryin an ebrybody wa beena weep an wail loud fa de chile.","Jedus tell um say, “Oona git out de house!",1
463,"Jedus tell um say, “Oona git out de house!",De chile ain dead.,1
464,De chile ain dead.,E da sleep!” De people jes laugh at um.,1
465,E da sleep!” De people jes laugh at um.,"Wen dey done mek all de crowd go out de house, Jedus gone eenta de chile room.",1
466,"Wen dey done mek all de crowd go out de house, Jedus gone eenta de chile room.","E tek de chile han, an de gyal git op.",1
467,"E tek de chile han, an de gyal git op.",Den de nyews spread all oba dat lan dey bout wa Jedus done.,1
468,Den de nyews spread all oba dat lan dey bout wa Jedus done.,"Jedus Heal Two Man wa Bline  Wen Jedus come outta dat place, two man wa been bline beena folla um.",1
469,"Jedus Heal Two Man wa Bline  Wen Jedus come outta dat place, two man wa been bline beena folla um.","Dey holla say, “David Son, hab mussy pon we!”  Den Jedus gone eenta de house an de man dem wa been bline come ta um.",1
470,"Dey holla say, “David Son, hab mussy pon we!”  Den Jedus gone eenta de house an de man dem wa been bline come ta um.","Jedus aks um say, “Oona bleebe A able fa heal oona?”  Dey tell um say, “Yeah, we bleebe, Lawd!”  Jedus tetch dey eye an say, “Leh um happen den, jes like oona bleebe!” Den dey been able fa see gin.",1
471,"Jedus aks um say, “Oona bleebe A able fa heal oona?”  Dey tell um say, “Yeah, we bleebe, Lawd!”  Jedus tetch dey eye an say, “Leh um happen den, jes like oona bleebe!” Den dey been able fa see gin.",Dey been heal.,1
472,Dey been heal.,"Jedus taak scrong ta um say, “Oona mus dohn tell nobody wa happen.”  Bot de man dem gone an spread de nyews bout Jedus all oba dat lan dey.",1
473,"Jedus taak scrong ta um say, “Oona mus dohn tell nobody wa happen.”  Bot de man dem gone an spread de nyews bout Jedus all oba dat lan dey.","Jedus Heal One Man wa Got Ebil Sperit Eenside Um  Wiles de two man wa been bline beena gwine out fom weh Jedus been, some people come ta Jedus, da bring one man wa ain able fa taak an wa got ebil sperit eenside um.",1
474,"Jedus Heal One Man wa Got Ebil Sperit Eenside Um  Wiles de two man wa been bline beena gwine out fom weh Jedus been, some people come ta Jedus, da bring one man wa ain able fa taak an wa got ebil sperit eenside um.","Jedus dribe de ebil sperit outta dat man, an soon as e done dat, de man staat fa taak.",1
475,"Jedus dribe de ebil sperit outta dat man, an soon as e done dat, de man staat fa taak.",All de people been stonish.,1
476,All de people been stonish.,"Dey say, “Nobody ain neba see nottin like dis fo een Israel!”  Bot de Pharisee dem say, “De leada ob de ebil sperit dem, e de one wa gii Jedus powa fa dribe ebil sperit outta people.”  Oona Mus Pray ta de Lawd ob de Crop wa Ready fa Geda  Jedus gone roun ta all de town an willage dem.",1
477,"Dey say, “Nobody ain neba see nottin like dis fo een Israel!”  Bot de Pharisee dem say, “De leada ob de ebil sperit dem, e de one wa gii Jedus powa fa dribe ebil sperit outta people.”  Oona Mus Pray ta de Lawd ob de Crop wa Ready fa Geda  Jedus gone roun ta all de town an willage dem.",E beena laan de people een dey meetin house an tell um de Good Nyews bout God rule.,1
478,E beena laan de people een dey meetin house an tell um de Good Nyews bout God rule.,An e heal de sick people wa got all kind ob ailment.,1
479,An e heal de sick people wa got all kind ob ailment.,"Wen Jedus see all de crowd dem, e been too saary fa um fa true, cause dey been mix op an ain able fa hep deysef, jes like sheep wa ain got no shephud fa mind um.",1
480,"Wen Jedus see all de crowd dem, e been too saary fa um fa true, cause dey been mix op an ain able fa hep deysef, jes like sheep wa ain got no shephud fa mind um.","Den Jedus tell e ciple dem say, “De crop done ready fa geda, bot dey ain nuff han fa geda um.",1
481,"Den Jedus tell e ciple dem say, “De crop done ready fa geda, bot dey ain nuff han fa geda um.","Jedus call e tweb ciple togeda, an e gim powa fa dribe out ebil sperit an fa heal dem wa hab all kind ob ailment.",1
482,"Jedus call e tweb ciple togeda, an e gim powa fa dribe out ebil sperit an fa heal dem wa hab all kind ob ailment.","Now dis yah de name ob de tweb man Jedus name postle: fus, Simon wa dey da call Peter, an e broda Andrew, James an e broda John, wa been Zebedee boy dem, Philip an Bartholomew, Thomas an Matthew wa beena geda tax, James wa been Alphaeus boy, an Thaddaeus, Simon wa been call de Patrot, an Judas Iscariot wa ton Jedus een fa money.",1
483,"Now dis yah de name ob de tweb man Jedus name postle: fus, Simon wa dey da call Peter, an e broda Andrew, James an e broda John, wa been Zebedee boy dem, Philip an Bartholomew, Thomas an Matthew wa beena geda tax, James wa been Alphaeus boy, an Thaddaeus, Simon wa been call de Patrot, an Judas Iscariot wa ton Jedus een fa money.",Jedus Tell de Tweb Postle wa fa Do  Mark :-; Luke :-  Jedus sen dem tweb postle fa go out fa tell de Good Nyews.,1
484,Jedus Tell de Tweb Postle wa fa Do  Mark :-; Luke :-  Jedus sen dem tweb postle fa go out fa tell de Good Nyews.,"Bot e chaage um say, “Oona mus dohn go noweh weh de people lib wa ain Jew, needa ta no town een Samaria.",1
485,"Bot e chaage um say, “Oona mus dohn go noweh weh de people lib wa ain Jew, needa ta no town een Samaria.","Steada dat, oona mus go ta de Israel people, wa same like sheep wa done loss.",1
486,"Steada dat, oona mus go ta de Israel people, wa same like sheep wa done loss.","Wiles oona da gwine, oona fa tell all de people say, ‘De time wen God gwine rule done come!’ Oona mus heal de sick people.",1
487,"Wiles oona da gwine, oona fa tell all de people say, ‘De time wen God gwine rule done come!’ Oona mus heal de sick people.",Mus mek de people dem wa done dead git life back.,1
488,Mus mek de people dem wa done dead git life back.,"Mek de people wa got leposy clean gin, an dribe de ebil sperit dem fom outta people.",1
489,"Mek de people wa got leposy clean gin, an dribe de ebil sperit dem fom outta people.",Oona ain pay nottin fa wa oona git fom God.,1
490,Oona ain pay nottin fa wa oona git fom God.,"Same fashion, oona mus dohn mek people pay nottin fa wa oona da gim.",1
491,"Same fashion, oona mus dohn mek people pay nottin fa wa oona da gim.",Mus dohn tote nottin long wid ya.,1
492,Mus dohn tote nottin long wid ya.,"Mus dohn tek no money, no gole, no silba, not eben a penny een ya money bag.",1
493,"Mus dohn tek no money, no gole, no silba, not eben a penny een ya money bag.","Mus dohn cyaa no grip long wid oona fa de trip, needa no cloes fa change, needa no spare pair ob sandal, not eben no stick fa waak.",1
494,"Mus dohn cyaa no grip long wid oona fa de trip, needa no cloes fa change, needa no spare pair ob sandal, not eben no stick fa waak.","Cause de people dem wa oona gwine wok fa, dey haffa gii oona wa oona need.",1
495,"Cause de people dem wa oona gwine wok fa, dey haffa gii oona wa oona need.","Wen ya come ta a town or a willage, ya mus find somebody dey wa glad fa gii ya haaty welcome.",1
496,"Wen ya come ta a town or a willage, ya mus find somebody dey wa glad fa gii ya haaty welcome.",Ya fa stay wid um til ya ready fa lef dat place dey.,1
497,Ya fa stay wid um til ya ready fa lef dat place dey.,"Wen ya da go eenta de house dey, ya fa say, ‘Leh God peace be pon oona.’ Ef de people dem een de house gii ya haaty welcome, leh de blessin ya gim stay dey pon um.",1
498,"Wen ya da go eenta de house dey, ya fa say, ‘Leh God peace be pon oona.’ Ef de people dem een de house gii ya haaty welcome, leh de blessin ya gim stay dey pon um.","Bot ef dey ain gii ya no welcome, ya fa tek back de blessin wa ya gim.",1
499,"Bot ef dey ain gii ya no welcome, ya fa tek back de blessin wa ya gim.","Ef ya come ta a house or a town an de people dey ain glad fa hab ya stay dey, wen ya da come outta dey, shake de dort fom off ya foot.",1
500,"Ef ya come ta a house or a town an de people dey ain glad fa hab ya stay dey, wen ya da come outta dey, shake de dort fom off ya foot.","A da tell oona fa true, wen de Jedgiment Day come, dem een dat town gwine suffa mo den de people een Sodom an Gomorrah!",1
501,"A da tell oona fa true, wen de Jedgiment Day come, dem een dat town gwine suffa mo den de people een Sodom an Gomorrah!",Jedus Tell de Tweb Postle Say Dey Gwine Suffa  Mark :-; Luke :-  “Listen!,1
502,Jedus Tell de Tweb Postle Say Dey Gwine Suffa  Mark :-; Luke :-  “Listen!,"A da sen oona fa go, an oona jes like sheep wa da gwine mongst wolf.",1
503,"A da sen oona fa go, an oona jes like sheep wa da gwine mongst wolf.","Oona mus be wise, same like a saapent.",1
504,"Oona mus be wise, same like a saapent.","Oona mus dohn do no bad ta nobody, same like a dob.",1
505,"Oona mus dohn do no bad ta nobody, same like a dob.",Ya mus look out fa people wa gwine do ya bad.,1
506,Ya mus look out fa people wa gwine do ya bad.,Dey gwine grab hole ta ya an bring ya fa be jedge front ob de leada dem een dey court.,1
507,Dey gwine grab hole ta ya an bring ya fa be jedge front ob de leada dem een dey court.,Dey gwine beat ya een dey meetin house.,1
508,Dey gwine beat ya een dey meetin house.,"Dey gwine grab hole ta ya, cyaa ya ta de gobna an de king fa dem fa jedge ya.",1
509,"Dey gwine grab hole ta ya, cyaa ya ta de gobna an de king fa dem fa jedge ya.",Dat wen ya gwine tell dem an all people de Good Nyews.,1
510,Dat wen ya gwine tell dem an all people de Good Nyews.,"Wen dey grab hole ta ya an tek ya fa jedge ya, mus dohn warry bout wa ya gwine say.",1
511,"Wen dey grab hole ta ya an tek ya fa jedge ya, mus dohn warry bout wa ya gwine say.","Wen dat time come, God gwine tell ya wa fa say.",1
512,"Wen dat time come, God gwine tell ya wa fa say.","De wod ya say den, dey ain gwine be ya own wod, cause de Holy Sperit wa ya Fada God sen, e gwine pit de wod dem een ya mout.",1
513,"De wod ya say den, dey ain gwine be ya own wod, cause de Holy Sperit wa ya Fada God sen, e gwine pit de wod dem een ya mout.",Dey broda wa gwine han oba dey own broda ta people wa gwine kill um.,1
514,Dey broda wa gwine han oba dey own broda ta people wa gwine kill um.,"Same fashion, some fada gwine han oba dey own chullun.",1
515,"Same fashion, some fada gwine han oba dey own chullun.",An some chullun gwine ton ginst dey own fada an modda an han um oba ta de tority fa jedge um an kill um.,1
516,An some chullun gwine ton ginst dey own fada an modda an han um oba ta de tority fa jedge um an kill um.,All de people gwine be ginst oona cause oona bleebe pon me.,1
517,All de people gwine be ginst oona cause oona bleebe pon me.,Bot God gwine sabe all ob oona wa stanop fa me til de wol done end.,1
518,Bot God gwine sabe all ob oona wa stanop fa me til de wol done end.,"Wen dey mek ya suffa een one town, ya mus ron go ta noda town.",1
519,"Wen dey mek ya suffa een one town, ya mus ron go ta noda town.","A da tell oona fa true say, ya ain gwine do wok een all de town dem een Israel fo de Man wa Come fom God gwine come back gin.",1
520,"A da tell oona fa true say, ya ain gwine do wok een all de town dem een Israel fo de Man wa Come fom God gwine come back gin.",Poson wa da laan ain mo betta den de one wa da laan um.,1
521,Poson wa da laan ain mo betta den de one wa da laan um.,An saabant ain mo betta den e massa.,1
522,An saabant ain mo betta den e massa.,"E good nuff fa de one wa laan fa be same like de one wa laan um, an fa de saabant fa be same like e massa.",1
523,"E good nuff fa de one wa laan fa be same like de one wa laan um, an fa de saabant fa be same like e massa.","Ef people beena call de head man ob de house, say e Beelzebub, fa sho dey gwine say ting eben mo wossa bout dat man fambly.",1
524,"Ef people beena call de head man ob de house, say e Beelzebub, fa sho dey gwine say ting eben mo wossa bout dat man fambly.","Mus Dohn Be Scaid ob People  Luke :-  “So den, mus dohn be scaid ob people.",1
525,"Mus Dohn Be Scaid ob People  Luke :-  “So den, mus dohn be scaid ob people.",Wasoneba kiba op gwine be onkiba.,1
526,Wasoneba kiba op gwine be onkiba.,"Wasoneba people da do een secret, ebrybody gwine know bout um.",1
