,first,second,label
435,"Wen de crowd see wa happen, dey been cyaa way.","No, A ain come fa bring peace.",0
436,An dey praise God cause e gii a man dis kinda tority.,"Den de King gwine tell dem people pon e right han side, say, ‘Oona come, oona wa me Fada bless!",0
437,Jedus Call Matthew fa Folla Um  Mark :-; Luke :-  Jedus lef de place weh e been.,Wasoneba kiba op gwine be onkiba.,0
438,"Wiles e beena gwine, e see one man name Matthew, wa da geda tax, da seddown ta e office.","Gobna Pilate aks de people gin say, “Wish one ob dem two man yah oona wahn me fa free fa oona?”  De people say, “Barabbas!”  Den Pilate aks de people say, “Well den, wa A gwine do wid Jedus wa dey call de Messiah?”  Dey all ansa um say, “Nail um ta de cross!”  Pilate aks de people say, “Hoccome?",0
439,"Jedus tell um say, “Come folla me.” An e git op an gone folla Jedus.",Den all de hog ron down de side ob de steep hill like sompin wile.,0
440,Jedus beena seddown fa nyam een Matthew house.,"Wen Jedus done taak all dem wod yah, e taak ta e ciple dem.",0
441,"Plenty people wa da geda tax come, long wid oda people wa de Jew leada dem say ain fit fa mix wid de Jew people.",Dey gwine kill um.,0
442,"An dey all seddown, da nyam wid Jedus an e ciple dem.","E tell de people say, “God Book say, ‘People gwine call me House de place weh people come fa pray ta God,’ bot oona da ton um eenta place weh de tief dem da hide!”  De bline people an dem wa cripple op, dey come ta Jedus dey een God House, an e mek um well.",0
443,"Wen some Pharisee see dat, dey aks e ciple dem say, “Oona teacha ain oughta nyam wid dem kinda people, ainty?”  Jedus yeh wa dey say, so e tell um say, “Dem wa well ain need no docta.","Ain oona see dat wasoneba gone eenta somebody mout, e lef dey an gwine go eenta e belly an den come outta e body?",0
444,Jes dem wa sick need um.,"De Paable Bout wa Dey Hide een de Fiel  “Wen God da rule, e stan like one walyable ting wa dey done bury een a fiel fa hide um.",0
445,"Oona mus go an find out wa dey mean wen dey write say, ‘God wahn people fa hab mussy pon oda people.",Dey all come fa lib eenside dat man.,0
446,E ain wahn jes dem animal sacrifice wa oona da mek.’ A ain come fa call dem wa tink dey da waak scraight wid God.,"Two man gwine be een de fiel, da wok.",0
447,"A come fa call de sinna dem.”  Jedus Laan de People How fa Fast fa Woshup God  Mark :-; Luke :-  John ciple dem come ta Jedus an aks um say, “Hoccome we an de Pharisee dem da fast, bot ya own ciple dem, dey ain fast?”  Jedus ansa um say, “Wen people come ta a weddin, dey ain gwine be saaful long as de groom dey wid um.","Dey come fom Galilee, fom de Ten Town, an fom Jerusalem, an Judea an de arie pon de oda side ob de Jerden Riba, an dey all folla Jedus.",0
448,Bot de time gwine come wen de groom gwine be tek way fom mongst um.,"Wen ya come ta a town or a willage, ya mus find somebody dey wa glad fa gii ya haaty welcome.",0
449,Dat de time wen dey gwine fast.,Amminadab been de fada ob Nahshon.,0
450,"Ain nobody gwine cut piece fom nyew closs wa ain neba been wash fa shrink, an nyuse um fa patch e ole cloes, cause wen de patch shrink e gwine pull, an den de teah gwine be eben wossa.","Oona hab mind fa do de right ting, bot oona body ain hab scrent fa do um.”  Jedus gone way de secon time an pray say, “Me Fada, ef ya cyahn tek way dis cup lessin A drink fom um, ya mus do wa ya wahn.” Den e come back gin ta de ciple dem, see dat dey beena sleep.",0
451,Ain nobody gwine tek ole bottle an pit nyew wine een um wiles de wine still da draw.,"Dat gwine mek ebrybody know ya all well now fa sho.”  De Roman Offisa wa Bleebe  Luke :-  Wen Jedus git ta Capernaum, one Roman offisa gone meet um.",0
452,"Cause ef e do dat, dat wine gwine buss open de ole bottle.","Den e broke de bread op an gim ta e ciple dem an say, “Oona fa tek dis bread yah an nyam um.",0
453,De wine gwine waste an de ole bottle gwine git ruint too.,"De Paable Bout de Fine Bead  “Same way so, wen God da rule, e stan like one poson wa da look fa walyable bead fa buy.",0
454,"Stead ob dat, dey mus pit nyew wine een nyew bottle wa ain gwine broke op, an de wine ain gwine waste needa.”  Jedus Heal de Dead Gyal an de Ooman wa Tetch E Cloes  Mark :-; Luke :-  Jedus still beena taak ta dem wen one leada een de Jew meetin house come an kneel down ta Jedus foot.","Right yah, oonasef done yeh de ebil ting e say ginst God!",0
455,"E beg Jedus say, “Me daughta mos dead.","So e tell um say, ‘Oona fa go wok een me fiel too, an A gwine pay oona wa right fa oona fa git.’ So de man dem gone fa wok.",0
456,"Bot do please, come an pit ya han pon um an pray fa um.","Pon de road, dey lob fa people fa hail um, call um ‘Teacha.’ Bot oona me ciple dem, oona mus dohn git people fa call oona ‘Teacha,’ cause oona all broda ob one noda, an oona got jes one Teacha.",0
457,"Den e gwine lib.”  So Jedus git op an folla dat leada, an e ciple dem gone long wid um too.",Den oona fa yeh wa A say!,0
458,"Jes den, one sick ooman wa beena bleed fa tweb yeah, e come op hine Jedus an tetch de edge ob Jedus cloes.","Stay dey til A tell oona fa come back fom dey.”  So Joseph git op, e tek de chile an e modda an gone een de night time ta Egypt lan.",0
459,"De ooman beena say een e haat, “Ef A jes tetch e cloes, A gwine git heal.”  Jedus ton roun.","So Jedus lef um an gone way gin, an fa de tird time e pray de same pray wa e beena pray.",0
460,"E see de ooman an tell um say, “Me daughta, ya mus dohn warry!","Dey gwine say, ‘A de Messiah!’ An dey gwine mek plenty people fool.",0
461,"Cause ya bleebe, ya done been heal.” Dat same time e been heal.","Wa come outta de poson mout, dat wa mek um sinna een God eye.”  Den de ciple dem come ta um, aks um say, “Ya know dat de Pharisee dem been opsot wen dey yeh wa ya say?”  Jedus ansa say, “Me Fada een heaben gwine root op ebry plant wa e esef ain plant.",0
462,"Wen Jedus git ta de leada house an gone een, e see de people dem wa beena gwine fa play flute fa de buryin an ebrybody wa beena weep an wail loud fa de chile.","Oona mus pray ta God dat dat time wen oona haffa ron way ain come een de winta time, needa pon de Woshup Day!",0
463,"Jedus tell um say, “Oona git out de house!","Den dey pit dey cloes pontop um, an Jedus git op pon um, da seddown pon dey cloes.",0
464,De chile ain dead.,"E scrike de saabant ob de head man ob de Jew priest leada dem, an e cut off e yea.",0
465,E da sleep!” De people jes laugh at um.,Oona hypicrit!,0
466,"Wen dey done mek all de crowd go out de house, Jedus gone eenta de chile room.","Ain oona see dat wasoneba gone eenta somebody mout, e lef dey an gwine go eenta e belly an den come outta e body?",0
467,"E tek de chile han, an de gyal git op.",Poson wa da laan ain mo betta den de one wa da laan um.,0
468,Den de nyews spread all oba dat lan dey bout wa Jedus done.,"Look yah, de man wa da han me oba, e da come now!”  Jedus Enemy Tek Um  Mark :-; Luke :-; John :-  Wiles Jedus beena taak, Judas, wa been one ob de tweb ciple dem, e git dey.",0
469,"Jedus Heal Two Man wa Bline  Wen Jedus come outta dat place, two man wa been bline beena folla um.",E ain gwine taak loud een de screet.,0
470,"Dey holla say, “David Son, hab mussy pon we!”  Den Jedus gone eenta de house an de man dem wa been bline come ta um.","Me Fada een heaben, e show ya.",0
471,"Jedus aks um say, “Oona bleebe A able fa heal oona?”  Dey tell um say, “Yeah, we bleebe, Lawd!”  Jedus tetch dey eye an say, “Leh um happen den, jes like oona bleebe!” Den dey been able fa see gin.",E gii de oda wokman one gole coin.,0
472,Dey been heal.,"Cause weh two or shree geda togeda fa pray een me name, A dey wid um.”  Jedus Say We fa Fagib People All de Time  Den Peter come ta Jedus an aks um say, “Lawd, how many time A mus fagib me broda wen e da do me bad?",0
473,"Jedus taak scrong ta um say, “Oona mus dohn tell nobody wa happen.”  Bot de man dem gone an spread de nyews bout Jedus all oba dat lan dey.","A been say ya ain haffa pay back de money wa ya owe me, cause ya beg me.",0
474,"Jedus Heal One Man wa Got Ebil Sperit Eenside Um  Wiles de two man wa been bline beena gwine out fom weh Jedus been, some people come ta Jedus, da bring one man wa ain able fa taak an wa got ebil sperit eenside um.","E say, “Wa oona tink bout de Messiah?",0
475,"Jedus dribe de ebil sperit outta dat man, an soon as e done dat, de man staat fa taak.","De angel tell um say, “King Herod gwine come look fa de chile, fa kill um.",0
476,All de people been stonish.,"An wen de ciple dem gone fa git de food wa been lef oba, dey geda seben basket full.",0
477,"Dey say, “Nobody ain neba see nottin like dis fo een Israel!”  Bot de Pharisee dem say, “De leada ob de ebil sperit dem, e de one wa gii Jedus powa fa dribe ebil sperit outta people.”  Oona Mus Pray ta de Lawd ob de Crop wa Ready fa Geda  Jedus gone roun ta all de town an willage dem.","Jedus Haat Gone Out ta Jerusalem  Luke :-  “O Jerusalem, Jerusalem!",0
478,E beena laan de people een dey meetin house an tell um de Good Nyews bout God rule.,"Cause ef e do dat, dat wine gwine buss open de ole bottle.",0
479,An e heal de sick people wa got all kind ob ailment.,"Whosoneba shrow slam pon e neighba say, ‘Ya ain good fa nottin,’ dey gwine cyaa um ta de Jew High Court fa jedge um.",0
480,"Wen Jedus see all de crowd dem, e been too saary fa um fa true, cause dey been mix op an ain able fa hep deysef, jes like sheep wa ain got no shephud fa mind um.","De man gii all de wokman dem walyable gole coin, coddin ta how ebry one ob um able fa do e wok.",0
481,"Den Jedus tell e ciple dem say, “De crop done ready fa geda, bot dey ain nuff han fa geda um.","So late een de night, sometime atta shree o'clock, Jedus gone out ta e ciple dem.",0
482,"Jedus call e tweb ciple togeda, an e gim powa fa dribe out ebil sperit an fa heal dem wa hab all kind ob ailment.","An all dem wa tetch e cloes, same time dey tetch um, dey git heal.",0
483,"Now dis yah de name ob de tweb man Jedus name postle: fus, Simon wa dey da call Peter, an e broda Andrew, James an e broda John, wa been Zebedee boy dem, Philip an Bartholomew, Thomas an Matthew wa beena geda tax, James wa been Alphaeus boy, an Thaddaeus, Simon wa been call de Patrot, an Judas Iscariot wa ton Jedus een fa money.","E say, “E tek way all we ailment.",0
484,Jedus Tell de Tweb Postle wa fa Do  Mark :-; Luke :-  Jedus sen dem tweb postle fa go out fa tell de Good Nyews.,"A da tell oona, plenty people gwine come fom all oba de wol, fom de east an fom de west.",0
485,"Bot e chaage um say, “Oona mus dohn go noweh weh de people lib wa ain Jew, needa ta no town een Samaria.","Ef e dead, oona sponsable fa um!”  All de people ansa say, “Leh we an we chullun be sponsable fa e det.”  Den Pilate free Barabbas fa um.",0
486,"Steada dat, oona mus go ta de Israel people, wa same like sheep wa done loss.",An ain nobody light a lamp an den pit um ondaneet a bushel basket.,0
487,"Wiles oona da gwine, oona fa tell all de people say, ‘De time wen God gwine rule done come!’ Oona mus heal de sick people.",E been fom Canaan.,0
488,Mus mek de people dem wa done dead git life back.,Manasseh been de fada ob Amon.,0
489,"Mek de people wa got leposy clean gin, an dribe de ebil sperit dem fom outta people.","Steada dat, ef one ob oona wahn fa be oona leada, e mus be oona saabant.",0
490,Oona ain pay nottin fa wa oona git fom God.,"Wiles dey beena gwine, all ob a sudden Jedus meet um, tell um say, “Good maanin.” De ooman dem gone an git down pon de groun fo um an tek hole ta e foot fa woshup um.",0
491,"Same fashion, oona mus dohn mek people pay nottin fa wa oona da gim.","Wa gwine happen fa show we wen ya gwine come back an de end time done come?”  Jedus ansa um say, “Oona mus be on de watch.",0
492,Mus dohn tote nottin long wid ya.,"E ain gwine broke off a reed wa done bend oba,  an e ain gwine pit out a lamp wa da flicka.",0
493,"Mus dohn tek no money, no gole, no silba, not eben a penny een ya money bag.","Wen Jedus ain nyam nottin fa foty day an foty night, e been hongry down.",0
494,"Mus dohn cyaa no grip long wid oona fa de trip, needa no cloes fa change, needa no spare pair ob sandal, not eben no stick fa waak.","De Powa wa Jedus Gii E People  “A da tell oona fa true say, wasoneba oona say ain oughta be done een dis wol, God gwine say dat ain oughta be done een heaben.",0
495,"Cause de people dem wa oona gwine wok fa, dey haffa gii oona wa oona need.","John de one dey write bout een God wod say,  ‘A gwine sen me messenja fa go head ob ya  fa cleah de road an mek um ready fa ya.’  A da tell oona fa true, John wa Bactize, e mo greata den all de people wa eba lib.",0
496,"Wen ya come ta a town or a willage, ya mus find somebody dey wa glad fa gii ya haaty welcome.","Oona gwine yeh bout waa dem wa dey close by oona, an people gwine tell oona bout dem wa faa way.",0
497,Ya fa stay wid um til ya ready fa lef dat place dey.,E ciple dem been hongry so dey pick some wheat an nyam um.,0
498,"Wen ya da go eenta de house dey, ya fa say, ‘Leh God peace be pon oona.’ Ef de people dem een de house gii ya haaty welcome, leh de blessin ya gim stay dey pon um.","E come fom Nazareth een Galilee.”  Jedus Een God House  Mark :-; Luke :-; John :-  Den Jedus gone eenside God House, an e dribe out all dem people wa beena buy an sell ting dey.",0
499,"Bot ef dey ain gii ya no welcome, ya fa tek back de blessin wa ya gim.","E say,  “Dey yeh a nise da come outta Ramah,  dey yeh somebody da weep an wail.",0
500,"Ef ya come ta a house or a town an de people dey ain glad fa hab ya stay dey, wen ya da come outta dey, shake de dort fom off ya foot.",Jes den God open op de eliment.,0
501,"A da tell oona fa true, wen de Jedgiment Day come, dem een dat town gwine suffa mo den de people een Sodom an Gomorrah!","Dey been scaid, bot full op wid joy.",0
502,Jedus Tell de Tweb Postle Say Dey Gwine Suffa  Mark :-; Luke :-  “Listen!,Dey do um fa mek people praise um.,0
503,"A da sen oona fa go, an oona jes like sheep wa da gwine mongst wolf.","Wen some Pharisee see dat, dey tell Jedus say, “Look yah!",0
504,"Oona mus be wise, same like a saapent.",Hezekiah been de fada ob Manasseh.,0
505,"Oona mus dohn do no bad ta nobody, same like a dob.",Cause e ain laan um like de Jew Law teacha dem.,0
506,Ya mus look out fa people wa gwine do ya bad.,"Leh God sabe um now ef God wahn um fa e own!”  Same way, de tief dem wa been nail pon dey own cross, dey too shrow slam pon Jedus.",0
507,Dey gwine grab hole ta ya an bring ya fa be jedge front ob de leada dem een dey court.,"E scrike de saabant ob de head man ob de Jew priest leada dem, an e cut off e yea.",0
508,Dey gwine beat ya een dey meetin house.,Leh we go.,0
509,"Dey gwine grab hole ta ya, cyaa ya ta de gobna an de king fa dem fa jedge ya.","Wen oona da pray ta God fa sompin, ef oona bleebe God gwine do um fa oona, den fa true dat wa gwine happen.”  Dey Aks Jedus Weh E Git E Tority  Mark :-; Luke :-  Jedus gone eenta God House.",0
510,Dat wen ya gwine tell dem an all people de Good Nyews.,"De bad trouble wa gwine come ta people een dat time gwine be wossa den all de trouble dem wa done come fom de time wen God mek de wol op til now, an atta dat, ting like dat ain gwine happen gin.",0
511,"Wen dey grab hole ta ya an tek ya fa jedge ya, mus dohn warry bout wa ya gwine say.",E da sleep wid noda man wife.,0
512,"Wen dat time come, God gwine tell ya wa fa say.",Jedus modda Mary been gage fa marry Joseph.,0
513,"De wod ya say den, dey ain gwine be ya own wod, cause de Holy Sperit wa ya Fada God sen, e gwine pit de wod dem een ya mout.","Ef ya do dat, ya gwine be rich fa true een heaben.",0
514,Dey broda wa gwine han oba dey own broda ta people wa gwine kill um.,"Bot de door weh people da go een fa git ebalastin life, dat a leeleetle door, an dat way haad fa folla.",0
515,"Same fashion, some fada gwine han oba dey own chullun.",No!,0
516,An some chullun gwine ton ginst dey own fada an modda an han um oba ta de tority fa jedge um an kill um.,"Me Fada da keep dem place dey fa de people wa e done pick.”  Wen de oda ten ciple dem yeh bout dat, dey been too bex wid de two broda.",0
517,All de people gwine be ginst oona cause oona bleebe pon me.,Dey been gwine weah croka sack an rub ashesh pon dey head an seddown fa leh ebrybody know dey done change dey way!,0
518,Bot God gwine sabe all ob oona wa stanop fa me til de wol done end.,"Dem seed wa fall eenta de briah, dat like de people wa yeh de wod, bot dey fret bout de ting dem dey got.",0
519,"Wen dey mek ya suffa een one town, ya mus ron go ta noda town.","A da tell oona fa true, dat praise wa dey git fom people, dat all de payback dey gwine git.",0
520,"A da tell oona fa true say, ya ain gwine do wok een all de town dem een Israel fo de Man wa Come fom God gwine come back gin.","Joseph Cyaa Jedus an Mary ta Egypt  Atta de man dem fom de east done gone, de Lawd sen one angel een a dream fa waan Joseph.",0
521,Poson wa da laan ain mo betta den de one wa da laan um.,"Wen God rule, e stan like wen one man wa got a faam go out aaly een de maanin fa find wokman dem fa go wok een e grape fiel.",0
522,An saabant ain mo betta den e massa.,A great big crowd ob people gone long wid Jedus.,0
523,"E good nuff fa de one wa laan fa be same like de one wa laan um, an fa de saabant fa be same like e massa.","An a poson wa mek a wow an sweah ta heaben, e da sweah ta de place weh God seddown fa rule, an ta God wa da seddown dey.",0
524,"Ef people beena call de head man ob de house, say e Beelzebub, fa sho dey gwine say ting eben mo wossa bout dat man fambly.","Ef oona lob jes dem wa lob oona, oona ain got no right fa look fa no payback fom God fa dat, ainty?",0
525,"Mus Dohn Be Scaid ob People  Luke :-  “So den, mus dohn be scaid ob people.","So den, A da tell oona fa true say, God gwine fagib ebry bad ting wa people do an ebry bad taak wa dey da taak, bot God ain gwine fagib nobody wa taak bad ginst de Holy Sperit.",0
526,Wasoneba kiba op gwine be onkiba.,"So den we law leh we do good pon de Woshup Day.” Den Jedus tell de man wa han been flicted say, “Scretch out ya han!”  De man do wa Jedus tell um, an e han git well gin, same like de oda one.",0
527,"Wasoneba people da do een secret, ebrybody gwine know bout um.",Mus dohn tief.,0
528,"Wa A da tell oona een de daak ob de night, ya mus tell um gin ta people een de broad daylight.",De trumpet gwine blow loud.,0
529,"An wa A da taak bout wid oona ondaneet me bret eenside de house, ya mus holla um pontop de house.","Dat same time dem man been able fa see, an dey folla Jedus.",0
530,"Ya mus dohn be scaid ob dem wa able fa stroy ya body, cause dey ain able fa stroy ya soul.","Dey gwine cyaa de poson ta court wa kill somebody.’ Bot A tell oona say, whosoneba git mad op wid e neighba, dey gwine cyaa um ta court.",0
531,"Steada dat, ya mus feah God, cause e able fa stroy ya body an ya soul all two een hell.",Dat wa mek e sinna een God eye.,0
532,De sparra ain wot nottin.,Tek dat coin an pay um fa we tax.”  Whodat Greata?,0
533,"Two ob dem wot one cent, ainty?",One man got two son.,0
534,"Stillyet, ain eben one ob dem gwine faddown pon de groun ef oona Fada God ain gree fa leh um.",Den e sen um out fa wok een e fiel.,0
535,God esef done count ebry scran ob hair pon ya head.,"Wen e git dey, two man wid ebil sperit da lib eenside um come outta de grabeyaad fa meet um.",0
536,So den mus dohn be scaid.,"All dem ting yah dat Jedus do, dey happen fa mek come true wa de prophet Isaiah been say.",0
537,"Oona way mo walyable den a whole heapa sparra!”  Oona fa Tell People Dat Oona Blongst ta Jedus  Luke :-  Jedus tell um say, “De poson wa da tell people dat e blongst ta me, A mesef gwine tell me Fada God een heaben say, dat poson dey blongst ta me!","Wen day clean, all de leada dem ob de priest dem an de oda Jew leada dem geda togeda fa mek plan ginst Jedus fa kill um.",0
538,"Bot de poson wa da tell people, say e ain blongst ta me, A gwine tell me Fada God een heaben, say dat one dey ain blongst ta me!","Wiles dey beena nyam, Jedus say, “A da tell oona fa true, one ob oona gwine han me oba ta dem people wa wahn fa kill me.”  De ciple dem been too saaful, an dey staat fa aks Jedus one by one say, “Fa sho, Lawd, ya ain mean me, ainty?”  Jedus ansa say, “De one wa dip e bread een de same dish wid me, e de one wa gwine han me oba.",0
539,"Ef Oona Loss Oona Life Cause Oona Folla Christ, Oona Gwine Git True Life  Luke :-; :-  “Oona mus dohn tink say dat A come fa bring peace ta de wol.",Den e rent de faam wid de grapewine ta some faama dem fa tek cyah ob de gyaaden.,0
540,"No, A ain come fa bring peace.",Den ebrybody fom ebry nation gwine cry bitta teah.,0
541,A come fa bring a sode.,E aks um say.,0
542,"A come fa ton de son ginst e fada, de daughta ginst e modda.",Stillyet dey ain been know wa beena happen til de big rain come an dey all git kiba op een de wata.,0
543,A come fa ton de daughta-een-law ginst e moda-een-law.,"All ob a sudden, dem shree ciple see Moses an Elijah appeah, da taak wid Jedus.",0
544,Some mongst oona own fambly gwine be oona enemy wa hate oona mo den all.,Dey pit one man pon Jedus right han side an de oda man pon e lef han side.,0
545,"Whosoneba lob e fada or e modda mo den me, e ain fit fa be me ciple.","Stay dey til A tell oona fa come back fom dey.”  So Joseph git op, e tek de chile an e modda an gone een de night time ta Egypt lan.",0
546,"Whosoneba lob e son or e daughta mo den me, e ain fit fa be me ciple.",De trumpet gwine blow loud.,0
547,"An whosoneba dohn tote e own cross an come folla me, dat poson ain fit fa be me ciple.","God Gwine Punish de Law Teacha an Dem Pharisee  Luke :-  “E gwine be a haad time fa oona, oona Law teacha an Pharisee!",0
548,"De poson wa da try fa sabe e life, e gwine loss e true life.","Bot ef dey ain gii ya no welcome, ya fa tek back de blessin wa ya gim.",0
549,"Bot de poson wa loss e life cause ob me, e gwine git true life.",Oona wait yah an stay wake wid me.”  E lef um an gone on a leetle bit mo.,0
550,"Dem wa Gwine Git Dey Payback fa True  Mark :  “Whosoneba gii oona haaty welcome, dat poson da gii me haaty welcome.",So dey lef um an gone way.,0
551,"An whosoneba gii me haaty welcome, e da gii de one wa sen me haaty welcome.",Jedus Call Matthew fa Folla Um  Mark :-; Luke :-  Jedus lef de place weh e been.,0
552,"Whosoneba gii God prophet a haaty welcome, God gwine gim de same payback wa e gii de prophet.",Den de ebil sperit gone an git seben oda sperit way mo ebil den esef.,0
553,"An whosoneba gii haaty welcome ta de poson wa waak scraight wid God, God gwine gim de same payback dat e gii de oda poson.",An dey been foteen generation fom King David time ta de time wen de people fom Babylon pit um een slabery an cyaa um off ta Babylon.,0
554,"Wen Jedus done tell e ciple dem wa dey spose fa do, e lef dey an gone ta dey town fa teach an tell de people de Good Nyews.","A da tell oona fa true say, God gwine hole oona people yah wa da lib now sponsable fa all dat!",0
555,"Now den, wen John, wa been een de jailhouse, yeh bout dem ting dat Jedus Christ beena do, e sen e ciple dem ta Jedus.",De people wa beena mind de hog dem ron off an gone ta de town.,0
556,"Dey aks Jedus say, “Ya de Messiah wa been gwine come, or we spose fa look fa noda poson?”  Jedus tell um say, “Oona mus go back an tell John wa oona da yeh an wa oona da see.",Jes den ebryting calm right down.,0
557,"De people wa been bline, dey kin see.","Sodja Dem Gyaad Jedus Tomb  De nex day, pon de Woshup Day, de leada dem ob de priest dem an de Pharisee dem gone ta Pilate.",0
558,De cripple op people da waak.,"Now den, oona ain neba read wa God tell oona een e Book bout people wa gwine git op fom mongst de dead an lib gin?",0
559,"Dem wa hab leposy, dey clean now.","E tell um say, “Oona seddown yah wiles A pray oba yonda.” Wen e gone, e tek Peter an Zebedee two son long wid um.",0
560,"De deef people able fa yeh, an dem wa done dead git op an lib gin.","Bot de Man wa Come fom God ain got noweh fa lay e head fa res.”  One oda man wa beena gone long wid Jedus, e tell Jedus say, “Sah, A gwine folla ya, bot fus leh me go an bury me fada.”  Jedus ansa um say, “Ya mus folla me.",0
561,An de po people da yeh de Good Nyews.,Look!,0
562,"De one wa ain loss e fait een me, e bless fa true.”  Now wen dem ciple ob John beena gwine back, Jedus tell de great crowd bout John.",Den John beena bactize um een de Jerden Riba.,0
563,"E say, “Wen oona gone ta John een de wildaness, wa ya been spect fa see?",E gwine gii ya ya payback.,0
564,Ya spect fa see a piece ob grass wa da bend down wen de breeze da blow?,Oona Fada een heaben know ya haffa hab sompin fa nyam an drink an cloes fa weah.,0
565,"No, ya ain gone fa see dat.","E gwine be a haad time fa oona, oona Law teacha an Pharisee!",0
566,Den wa ya gone fa see?,"Cause A able fa trus ya fa do a leetle job, now A gwine gii ya chaage oba plenty big ting.",0
567,Ya gone fa see a man dress op een fine cloes?,Ain e sista dem all dey yah wid we?,0
568,"No, ya ain gone fa see dat.",De people beg Jedus fa jes leh dey sick tetch de hem ob e cloes.,0
569,"Cause dem wa dress op een fine cloes, dey lib een house wa blongst ta king dem.","We done sing sompin saaful,  bot oona ain cry!’  Wen John come, e fast fa woshup God an e ain drink no wine, an dey say, ‘Dat man got ebil sperit eenside um!’ Now wen de Man wa Come fom God come, e da nyam an drink, an dey say, ‘Look yah, dat man da stuff e gut an e a dronka!",0
570,"Bot fa true, wa ya gone fa see?",Dat how e gwine be een de time wen de end come.,0
571,"Ya gone fa see a prophet, ainty?",Den dey gone an tell Jedus.,0
572,"An A da tell oona de trute, oona done see de man wa mo greata den all de oda prophet dem.","Now de poson wa ain fa me, e ginst me.",0
573,"John de one dey write bout een God wod say,  ‘A gwine sen me messenja fa go head ob ya  fa cleah de road an mek um ready fa ya.’  A da tell oona fa true, John wa Bactize, e mo greata den all de people wa eba lib.",De Sadducee dem say dat dead people ain gwine git op fom mongst de dead an lib gin.,0
574,"Stillyet, de poson wa leas ob all dem people wa God da rule, dat poson mo greata den John.","So Jedus tell um say, “Oona stillyet ain ondastan wa A tell oona, ainty?",0
575,"Fom de time wen John wa Bactize tell people bout God rule, op til now, dey been plenty people da fight ginst God rule fa tek um way.","An dis wokman yah wa ain wot nottin, chunk um way outside, eenta de daak place.",0
576,"All de prophet dem an de Law wa God gii Moses, op til John come, dey all taak bout God rule.","Come hab a good time long wid ya bossman!’ Den de wokman wa de bossman been gii one gole coin, e come say, ‘Sah, A been know dat ya a haad man.",0
577,"An ef oona wahn fa bleebe wa dey tell oona, John de man wa dey beena taak bout wen dey say Elijah gwine come back.",Leh we study bout de lily wa da grow wile.,0
578,"Oona wa got yea fa yeh, oona mus yeh wa A say!”  Jedus say, “De people dat lib een dis day yah, wa kin A say dey like?","Jedus Feed de Fibe Tousan  Mark :-; Luke :-; John :-  Wen Jedus yeh bout dat, e lef dat place weh e been an e tek a boat ta a place weh nobody ain lib at.",0
579,Dem people stan like chullun wa da seddown ta de maakut.,"Ya mus be pafeck, same like ya Fada God een heaben pafeck.",0
580,"Dey da holla ta oda chullun say,  ‘We done play music fa oona,  bot oona ain dance!",Who pay all de diffunt kind ob tax dem ta de rula dem een dis wol.,0
581,"We done sing sompin saaful,  bot oona ain cry!’  Wen John come, e fast fa woshup God an e ain drink no wine, an dey say, ‘Dat man got ebil sperit eenside um!’ Now wen de Man wa Come fom God come, e da nyam an drink, an dey say, ‘Look yah, dat man da stuff e gut an e a dronka!","De man gree fa gii dem wokman dey pay fa de day, wa been one silba coin fa ebry man.",0
582,"Dem people wa da geda tax an dem oda people wa ain fit fa mix wid Jew people, dem e fren!’ Stillyet, dem wa da waak scraight wid God, dey gwine show dat God wise fa true.”  Town weh de People Ain Change Dey Way  Luke :-  Den Jedus staat fa buke de people wa lib dey een dem town weh e beena do mos all ob e great miracle, cause dey ain change dey sinful way.","E beg um say, “Lawd, me saabant bad off sick.",0
583,"E say, “E gwine be a haad time fa oona wa lib een Chorazin an een Bethsaida!",Dat de time wen de people gwine see de sign een de cloud wa show dat de Man wa Come fom God da come.,0
584,"Cause ef de people wa lib een Tyre an Sidon been see dem miracle wa A beena do fa oona, dey been gwine change dey sinful way.",So de gobna been stonish.,0
585,Dey been gwine weah croka sack an rub ashesh pon dey head an seddown fa leh ebrybody know dey done change dey way!,Den de nyews spread all oba dat lan dey bout wa Jedus done.,0
586,"A da tell oona, wen de Jedgiment Day come an God da jedge all de people, oona gwine suffa mo den dem people een Tyre an Sidon!","Judah been de fada ob Perez an Zerah, an dey modda been Tamar.",0
587,"An oona wa lib dey een Capernaum, oona tink say, oona gwine git lif op ta heaben, ainty?","A da tell oona say, ef a man worce e wife fa oda reason cep ef e sleep wid oda man, an den dat man marry noda ooman, dat man done guilty ob sleep wid ooman wa ain e own wife.”  Jedus ciple dem tell Jedus say, “Well den, ef dat so e stan wid man an e wife, e betta ef a man ain git marry.”  Jedus ansa um say, “Ain all man kin cept dis, bot jes dem wa God done mek um able fa do dat.",0
588,No!,"Dey hole um cheap, hail um say, “Leh de Jew people King hab long life!” Den dey spit pon um an tek de stick wa been dey een e han an knock um een e head oba an oba gin.",0
589,Oona gwine git shrow down ta hell!,"Stillyet, ya mus dohn do wa A wahn.",0
590,"Ef de people wa beena lib een Sodom been see dem miracle wa A beena do fa oona, Sodom been gwine still been dey eben op til now.","Sodja Dem Gyaad Jedus Tomb  De nex day, pon de Woshup Day, de leada dem ob de priest dem an de Pharisee dem gone ta Pilate.",0
